step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc
262,8.894,2.2458,-2.4499,4.9225,-1.0111,-0.648,-0.644,4.903,2.169,5.197,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.005,-0.6154,-0.65,1.3458,-0.4244,1,0,0,0.53,0.192,0.808,0,0,0.0
263,8.92,2.2256,-2.4627,4.9097,-1.0084,-0.6448,-0.644,4.89,2.145,5.175,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.001,-0.6126,-0.65,1.3415,-0.4039,1,0,0,0.527,0.183,0.817,0,0,0.0
264,8.948,2.2055,-2.4756,4.8968,-1.004,-0.6418,-0.6439,4.877,2.121,5.154,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9971,-0.6098,-0.65,1.3374,-0.4282,1,0,0,0.532,0.193,0.807,0,0,0.0
265,8.974,2.1855,-2.4883,4.8839,-1.0008,-0.6377,-0.6439,4.864,2.098,5.132,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9932,-0.6071,-0.65,1.3332,-0.4079,1,0,0,0.53,0.185,0.815,0,0,0.0
266,9.0,2.1656,-2.501,4.871,-0.9957,-0.6342,-0.6443,4.851,2.074,5.111,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9894,-0.6045,-0.65,1.3292,-0.4323,1,0,0,0.535,0.194,0.806,0,0,0.0
267,9.026,2.1458,-2.5136,4.8581,-0.9915,-0.6297,-0.6442,4.838,2.05,5.089,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9857,-0.602,-0.65,1.3253,-0.4107,1,0,0,0.533,0.188,0.812,0,0,0.0
268,9.052,2.1261,-2.5261,4.8452,-0.9856,-0.6262,-0.6441,4.825,2.027,5.068,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9822,-0.5994,-0.65,1.3215,-0.4344,1,0,0,0.539,0.198,0.802,0,0,0.0
269,9.078,2.1065,-2.5386,4.8324,-0.9808,-0.6221,-0.6441,4.812,2.004,5.047,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9786,-0.597,-0.65,1.3178,-0.4127,1,0,0,0.539,0.199,0.801,0,0,0.0
270,9.103,2.087,-2.551,4.8195,-0.9739,-0.6191,-0.6445,4.799,1.981,5.026,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9753,-0.5945,-0.65,1.3142,-0.4235,1,0,0,0.541,0.198,0.802,0,0,0.0
271,9.129,2.0676,-2.5633,4.8066,-0.9677,-0.6158,-0.6444,4.787,1.958,5.005,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.972,-0.592,-0.65,1.3106,-0.4015,1,0,0,0.537,0.193,0.807,0,0,0.0
272,9.155,2.0484,-2.5755,4.7937,-0.9614,-0.6129,-0.6443,4.774,1.935,4.985,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9688,-0.5895,-0.65,1.3072,-0.4258,1,0,0,0.54,0.2,0.8,0,0,0.0
273,9.18,2.0292,-2.5877,4.7808,-0.9578,-0.6087,-0.6442,4.761,1.912,4.964,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9654,-0.5873,-0.65,1.3036,-0.4043,1,0,0,0.537,0.191,0.809,0,0,0.0
274,9.206,2.0102,-2.5998,4.7679,-0.9536,-0.6052,-0.6441,4.748,1.89,4.943,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9621,-0.585,-0.65,1.3001,-0.4285,1,0,0,0.541,0.192,0.808,0,0,0.0
275,9.231,1.9911,-2.6118,4.7551,-0.9518,-0.6007,-0.6441,4.735,1.867,4.923,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9586,-0.5828,-0.65,1.2965,-0.4073,1,0,0,0.539,0.193,0.807,0,0,0.0
276,9.257,1.9721,-2.6238,4.7422,-0.9491,-0.597,-0.6441,4.722,1.845,4.903,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9551,-0.5807,-0.65,1.293,-0.4314,1,0,0,0.544,0.198,0.802,0,0,0.0
277,9.282,1.9532,-2.6356,4.7293,-0.9484,-0.5926,-0.6441,4.709,1.822,4.882,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9515,-0.5787,-0.65,1.2895,-0.4105,1,0,0,0.543,0.196,0.804,0,0,0.0
278,9.308,1.9343,-2.6474,4.7164,-0.9464,-0.5893,-0.644,4.696,1.8,4.862,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.948,-0.5766,-0.65,1.2859,-0.4346,1,0,0,0.549,0.204,0.796,0,0,0.0
279,9.333,1.9153,-2.6591,4.7035,-0.9462,-0.5855,-0.6441,4.684,1.778,4.842,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9443,-0.5746,-0.65,1.2823,-0.4139,1,0,0,0.549,0.204,0.796,0,0,0.0
280,9.359,1.8964,-2.6708,4.6906,-0.9444,-0.5831,-0.6444,4.671,1.756,4.822,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9033,-0.5496,-0.266,1.0903,-0.4357,1,1,0,0.555,0.21,0.79,0,0,0.0
281,9.384,1.8775,-2.6824,4.6806,-0.9448,-0.5794,-0.502,4.661,1.734,4.804,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8623,-0.5247,-0.2805,1.0476,-0.4059,1,1,0,0.553,0.208,0.792,0,0,0.0
282,9.409,1.8587,-2.6939,4.6722,-0.9424,-0.5783,-0.4182,4.652,1.711,4.789,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8213,-0.4997,-0.4231,1.0504,-0.4328,1,1,0,0.559,0.21,0.79,0,0,0.0
283,9.435,1.8399,-2.7055,4.6639,-0.9422,-0.5767,-0.4183,4.644,1.689,4.773,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7803,-0.4748,-0.4229,1.0065,-0.3901,1,1,0,0.558,0.216,0.784,0,0,0.0
284,9.46,1.821,-2.717,4.6555,-0.9403,-0.5767,-0.4179,4.636,1.667,4.757,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7393,-0.4498,-0.4236,0.9635,-0.3707,1,1,0,0.551,0.205,0.795,0,0,0.0
285,9.485,1.8023,-2.7285,4.6472,-0.9349,-0.5752,-0.4173,4.627,1.645,4.742,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6983,-0.4248,-0.4246,0.9211,-0.399,1,1,0,0.552,0.203,0.797,0,0,0.0
286,9.511,1.7838,-2.7399,4.6388,-0.9286,-0.5704,-0.4166,4.619,1.624,4.726,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6573,-0.3998,-0.4257,0.8793,-0.3696,1,1,0,0.546,0.192,0.808,0,0,0.0
287,9.536,1.7654,-2.7512,4.6305,-0.9185,-0.5642,-0.4156,4.611,1.602,4.711,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6164,-0.3748,-0.4275,0.8385,-0.404,1,1,0,0.547,0.196,0.804,0,0,0.0
288,9.562,1.7473,-2.7623,4.6222,-0.9049,-0.5542,-0.4147,4.602,1.581,4.696,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5753,-0.3499,-0.429,0.7985,-0.3774,1,1,0,0.542,0.188,0.812,0,0,0.0
289,9.587,1.7296,-2.7731,4.614,-0.887,-0.5425,-0.4137,4.594,1.56,4.682,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5343,-0.325,-0.4308,0.7594,-0.4063,1,1,0,0.546,0.191,0.809,0,0,0.0
290,9.613,1.7122,-2.7837,4.6057,-0.8661,-0.527,-0.4126,4.586,1.54,4.667,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4932,-0.3002,-0.4326,0.7215,-0.3865,1,1,0,0.542,0.19,0.81,0,0,0.0
291,9.642,1.6955,-2.7939,4.5975,-0.8392,-0.5094,-0.4125,4.577,1.52,4.653,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.452,-0.2756,-0.4327,0.6838,-0.4232,1,1,0,0.547,0.193,0.807,0,0,0.0
292,9.67,1.6793,-2.8036,4.5892,-0.809,-0.4881,-0.412,4.569,1.501,4.639,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4523,-0.2764,-0.4335,0.6848,-0.3978,1,1,0,0.542,0.192,0.808,0,0,0.0
293,9.696,1.6638,-2.8129,4.5809,-0.7753,-0.4657,-0.4139,4.561,1.483,4.625,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4559,-0.279,-0.4304,0.6862,-0.417,1,1,0,0.544,0.19,0.81,0,0,0.0
294,9.722,1.649,-2.8217,4.5726,-0.7399,-0.4402,-0.4161,4.553,1.466,4.612,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.46,-0.2824,-0.4266,0.688,-0.4458,1,1,0,0.549,0.19,0.81,0,0,0.0
295,9.747,1.6349,-2.83,4.5642,-0.7017,-0.4139,-0.4185,4.544,1.45,4.599,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.465,-0.2862,-0.4225,0.6904,-0.4126,1,1,0,0.547,0.189,0.811,0,0,0.0
296,9.773,1.6217,-2.8378,4.5558,-0.6623,-0.3891,-0.42,4.536,1.434,4.586,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4706,-0.2899,-0.42,0.6942,-0.4521,1,1,0,0.552,0.192,0.808,0,0,0.0
297,9.798,1.6092,-2.8451,4.5474,-0.6225,-0.3637,-0.4216,4.527,1.42,4.573,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4765,-0.2939,-0.4172,0.6982,-0.4071,1,1,0,0.548,0.195,0.805,0,0,0.0
298,9.824,1.5976,-2.8519,4.539,-0.584,-0.3406,-0.4228,4.519,1.406,4.561,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4825,-0.2977,-0.4152,0.7027,-0.4477,1,1,0,0.552,0.195,0.805,0,0,0.0
299,9.85,1.5866,-2.8582,4.5305,-0.5465,-0.317,-0.4243,4.51,1.394,4.549,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4886,-0.3017,-0.4127,0.7071,-0.4274,1,1,0,0.551,0.193,0.807,0,0,0.0
300,9.876,1.5764,-2.8641,4.522,-0.5112,-0.2957,-0.4245,4.502,1.382,4.538,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4944,-0.3055,-0.4123,0.7126,-0.4591,1,1,0,0.558,0.2,0.8,0,0,0.0
301,9.901,1.5668,-2.8697,4.5135,-0.4793,-0.276,-0.4243,4.493,1.371,4.526,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4998,-0.309,-0.4127,0.7181,-0.4292,1,1,0,0.558,0.201,0.799,0,0,0.0
302,9.927,1.5578,-2.8749,4.505,-0.4495,-0.2602,-0.4238,4.485,1.36,4.515,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.505,-0.3119,-0.4136,0.7234,-0.4557,1,1,0,0.567,0.215,0.785,0,0,0.0
303,9.952,1.5493,-2.8798,4.4966,-0.4249,-0.2465,-0.4231,4.477,1.351,4.504,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5092,-0.3143,-0.4148,0.7281,-0.4265,1,1,0,0.568,0.22,0.78,0,0,0.0
304,9.978,1.5413,-2.8845,4.4881,-0.4021,-0.2369,-0.4223,4.468,1.341,4.493,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5132,-0.316,-0.4162,0.7324,-0.4525,1,1,0,0.578,0.234,0.766,0,0,0.0
305,10.001,1.5336,-2.8891,4.4797,-0.3842,-0.2296,-0.4215,4.46,1.332,4.482,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5163,-0.3172,-0.4175,0.7359,-0.424,1,1,0,0.581,0.237,0.763,0,0,0.0
306,10.024,1.5263,-2.8937,4.4713,-0.3679,-0.2265,-0.4208,4.451,1.324,4.472,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5192,-0.3175,-0.4186,0.7386,-0.4118,1,1,0,0.582,0.238,0.762,0,0,0.0
307,10.05,1.5191,-2.8982,4.4629,-0.3561,-0.2257,-0.4199,4.443,1.315,4.461,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5211,-0.3172,-0.4202,0.7408,-0.4365,1,1,0,0.586,0.234,0.766,0,0,0.0
308,10.075,1.5122,-2.9027,4.4545,-0.3478,-0.2262,-0.4187,4.434,1.307,4.451,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5225,-0.3167,-0.4222,0.7427,-0.3967,1,1,0,0.584,0.229,0.771,0,0,0.0
309,10.1,1.5053,-2.9073,4.4461,-0.345,-0.2294,-0.4183,4.426,1.299,4.44,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5226,-0.3155,-0.423,0.7427,-0.4334,1,1,0,0.587,0.233,0.767,0,0,0.0
310,10.126,1.4984,-2.9119,4.4378,-0.3459,-0.2322,-0.4175,4.418,1.29,4.43,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.522,-0.3144,-0.4242,0.7425,-0.3948,1,1,0,0.584,0.233,0.767,0,0,0.0
311,10.151,1.4913,-2.9167,4.4294,-0.3507,-0.2371,-0.4175,4.409,1.282,4.419,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5205,-0.3128,-0.4243,0.7408,-0.433,1,1,0,0.588,0.236,0.764,0,0,0.0
312,10.177,1.4842,-2.9215,4.4211,-0.3578,-0.2411,-0.4173,4.401,1.273,4.409,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5186,-0.3114,-0.4246,0.739,-0.4027,1,1,0,0.586,0.237,0.763,0,0,0.0
313,10.202,1.4768,-2.9264,4.4127,-0.3686,-0.2469,-0.4176,4.393,1.264,4.398,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5157,-0.3095,-0.424,0.7359,-0.4339,1,1,0,0.589,0.229,0.771,0,0,0.0
314,10.227,1.4692,-2.9315,4.4044,-0.3814,-0.2521,-0.4177,4.384,1.255,4.388,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5123,-0.3078,-0.4239,0.7327,-0.399,1,1,0,0.587,0.232,0.768,0,0,0.0
315,10.253,1.4613,-2.9366,4.396,-0.3952,-0.2588,-0.418,4.376,1.246,4.377,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5086,-0.3057,-0.4234,0.729,-0.4357,1,1,0,0.59,0.228,0.772,0,0,0.0
316,10.278,1.4531,-2.9419,4.3877,-0.409,-0.2643,-0.4182,4.368,1.236,4.366,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5049,-0.3039,-0.4231,0.7254,-0.3982,1,1,0,0.587,0.236,0.764,0,0,0.0
317,10.304,1.4446,-2.9474,4.3793,-0.4242,-0.2712,-0.4186,4.359,1.226,4.355,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5007,-0.3017,-0.4224,0.7212,-0.4341,1,1,0,0.589,0.23,0.77,0,0,0.0
318,10.329,1.4358,-2.9529,4.3709,-0.4391,-0.2763,-0.4189,4.351,1.216,4.344,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4965,-0.2999,-0.422,0.7173,-0.401,1,1,0,0.586,0.236,0.764,0,0,0.0
319,10.355,1.4267,-2.9585,4.3625,-0.4552,-0.2825,-0.4197,4.343,1.205,4.333,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.492,-0.2979,-0.4205,0.7124,-0.431,1,1,0,0.588,0.238,0.762,0,0,0.0
320,10.38,1.4173,-2.9643,4.3541,-0.4707,-0.2868,-0.4193,4.334,1.194,4.322,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4874,-0.2963,-0.4212,0.7091,-0.3926,1,1,0,0.585,0.23,0.77,0,0,0.0
321,10.406,1.4076,-2.9701,4.3457,-0.4851,-0.2917,-0.4193,4.326,1.183,4.311,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.483,-0.2946,-0.4212,0.7054,-0.4275,1,1,0,0.586,0.231,0.769,0,0,0.0
322,10.431,1.3977,-2.976,4.3373,-0.4969,-0.294,-0.4193,4.317,1.171,4.3,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4791,-0.2935,-0.4212,0.7022,-0.4009,1,1,0,0.584,0.233,0.767,0,0,0.0
323,10.457,1.3875,-2.9819,4.329,-0.5077,-0.2966,-0.4191,4.309,1.159,4.289,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4754,-0.2924,-0.4216,0.6995,-0.4363,1,1,0,0.588,0.24,0.76,0,0,0.0
324,10.482,1.3772,-2.9879,4.3206,-0.5155,-0.2972,-0.4189,4.301,1.147,4.277,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4723,-0.2917,-0.4219,0.6973,-0.3954,1,1,0,0.586,0.24,0.76,0,0,0.0
325,10.508,1.3668,-2.9938,4.3122,-0.5219,-0.2989,-0.4187,4.292,1.135,4.266,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4696,-0.2909,-0.4222,0.6952,-0.4314,1,1,0,0.589,0.243,0.757,0,0,0.0
326,10.533,1.3563,-2.9998,4.3038,-0.5252,-0.2982,-0.4187,4.284,1.123,4.255,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4675,-0.2906,-0.4222,0.6937,-0.3981,1,1,0,0.587,0.232,0.768,0,0,0.0
327,10.558,1.3457,-3.0058,4.2955,-0.5269,-0.2981,-0.4184,4.275,1.111,4.244,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4658,-0.2902,-0.4226,0.6926,-0.4348,1,1,0,0.589,0.234,0.766,0,0,0.0
328,10.584,1.3352,-3.0117,4.2871,-0.5273,-0.296,-0.4185,4.267,1.099,4.232,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4644,-0.2903,-0.4225,0.6917,-0.3992,1,1,0,0.587,0.232,0.768,0,0,0.0
329,10.609,1.3246,-3.0176,4.2787,-0.5277,-0.2949,-0.4184,4.259,1.087,4.221,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.463,-0.2902,-0.4228,0.6909,-0.4359,1,1,0,0.591,0.235,0.765,0,0,0.0
330,10.634,1.3141,-3.0234,4.2704,-0.5264,-0.2919,-0.4184,4.25,1.075,4.21,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.462,-0.2906,-0.4228,0.6904,-0.3933,1,1,0,0.587,0.232,0.768,0,0,0.0
331,10.66,1.3036,-3.0292,4.262,-0.525,-0.29,-0.4183,4.242,1.063,4.199,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4611,-0.2908,-0.4229,0.6899,-0.4301,1,1,0,0.59,0.237,0.763,0,0,0.0
332,10.685,1.2932,-3.0349,4.2536,-0.5217,-0.2859,-0.4185,4.234,1.051,4.188,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4606,-0.2915,-0.4225,0.6897,-0.4117,1,1,0,0.591,0.244,0.756,0,0,0.0
333,10.71,1.2828,-3.0406,4.2453,-0.518,-0.2825,-0.4183,4.225,1.039,4.177,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4602,-0.2922,-0.4228,0.6899,-0.4449,1,1,0,0.598,0.252,0.748,0,0,0.0
334,10.735,1.2726,-3.0462,4.2369,-0.512,-0.2786,-0.4185,4.217,1.028,4.166,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4605,-0.293,-0.4225,0.6903,-0.4119,1,1,0,0.597,0.253,0.747,0,0,0.0
335,10.761,1.2625,-3.0517,4.2285,-0.505,-0.2767,-0.4185,4.209,1.016,4.155,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4611,-0.2932,-0.4225,0.6907,-0.4456,1,1,0,0.603,0.248,0.752,0,0,0.0
336,10.786,1.2525,-3.0572,4.2202,-0.4979,-0.2745,-0.4184,4.2,1.005,4.144,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4618,-0.2936,-0.4227,0.6915,-0.4019,1,1,0,0.603,0.251,0.749,0,0,0.0
337,10.811,1.2427,-3.0627,4.2118,-0.4909,-0.2744,-0.4185,4.192,0.994,4.133,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4625,-0.2933,-0.4226,0.6918,-0.4391,1,1,0,0.608,0.259,0.741,0,0,0.0
338,10.837,1.2331,-3.0681,4.2034,-0.4822,-0.2734,-0.4187,4.183,0.983,4.122,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4638,-0.2933,-0.4222,0.6924,-0.4074,1,1,0,0.607,0.25,0.75,0,0,0.0
339,10.862,1.2236,-3.0736,4.195,-0.4734,-0.2742,-0.4188,4.175,0.972,4.111,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4651,-0.2928,-0.4221,0.693,-0.4373,1,1,0,0.612,0.259,0.741,0,0,0.0
340,10.887,1.2143,-3.0791,4.1867,-0.4657,-0.2745,-0.4186,4.167,0.961,4.101,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4662,-0.2923,-0.4223,0.6937,-0.4132,1,1,0,0.612,0.256,0.744,0,0,0.0
341,10.913,1.2051,-3.0846,4.1783,-0.4577,-0.2767,-0.4187,4.158,0.95,4.09,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4675,-0.2912,-0.4222,0.694,-0.4254,1,1,0,0.615,0.262,0.738,0,0,0.0
342,10.939,1.1961,-3.0902,4.1699,-0.4521,-0.2791,-0.4186,4.15,0.939,4.08,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4682,-0.29,-0.4224,0.6941,-0.4025,1,1,0,0.613,0.259,0.741,0,0,0.0
343,10.964,1.1872,-3.0959,4.1615,-0.4461,-0.2824,-0.4186,4.142,0.929,4.069,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4691,-0.2885,-0.4224,0.6941,-0.4274,1,1,0,0.616,0.265,0.735,0,0,0.0
344,10.99,1.1783,-3.1016,4.1532,-0.4426,-0.2851,-0.4186,4.133,0.918,4.058,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4693,-0.2871,-0.4224,0.6936,-0.405,1,1,0,0.615,0.26,0.74,0,0,0.0
345,11.015,1.1695,-3.1074,4.1448,-0.4384,-0.289,-0.4187,4.125,0.908,4.048,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4698,-0.2852,-0.4222,0.6931,-0.4121,1,1,0,0.616,0.261,0.739,0,0,0.0
346,11.04,1.1608,-3.1132,4.1364,-0.4362,-0.2925,-0.4186,4.116,0.897,4.037,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4698,-0.2834,-0.4224,0.6924,-0.39,1,1,0,0.612,0.257,0.743,0,0,0.0
347,11.066,1.1521,-3.1191,4.1281,-0.4336,-0.2961,-0.4185,4.108,0.887,4.027,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4699,-0.2815,-0.4226,0.6918,-0.4149,1,1,0,0.614,0.259,0.741,0,0,0.0
348,11.091,1.1435,-3.1251,4.1197,-0.4331,-0.2981,-0.4185,4.1,0.876,4.016,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4694,-0.28,-0.4226,0.6909,-0.3933,1,1,0,0.611,0.247,0.753,0,0,0.0
349,11.116,1.1348,-3.1311,4.1113,-0.4318,-0.3003,-0.4184,4.091,0.866,4.006,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4693,-0.2783,-0.4227,0.6902,-0.4181,1,1,0,0.614,0.257,0.743,0,0,0.0
350,11.142,1.1262,-3.1371,4.103,-0.4325,-0.3012,-0.4185,4.083,0.855,3.996,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4685,-0.2771,-0.4226,0.6891,-0.3968,1,1,0,0.611,0.251,0.749,0,0,0.0
351,11.167,1.1176,-3.1432,4.0946,-0.4319,-0.3027,-0.4184,4.075,0.845,3.985,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4681,-0.2756,-0.4227,0.6884,-0.4218,1,1,0,0.615,0.258,0.742,0,0,0.0
352,11.193,1.1089,-3.1492,4.0862,-0.4329,-0.3031,-0.4185,4.066,0.834,3.975,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4673,-0.2745,-0.4226,0.6873,-0.4007,1,1,0,0.613,0.251,0.749,0,0,0.0
353,11.218,1.1003,-3.1553,4.0778,-0.4323,-0.3043,-0.4185,4.058,0.824,3.964,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.467,-0.273,-0.4225,0.6864,-0.4091,1,1,0,0.614,0.256,0.744,0,0,0.0
354,11.243,1.0916,-3.1614,4.0695,-0.433,-0.3047,-0.4184,4.049,0.813,3.954,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4662,-0.2718,-0.4227,0.6855,-0.3882,1,1,0,0.609,0.251,0.749,0,0,0.0
355,11.268,1.083,-3.1675,4.0611,-0.4323,-0.3048,-0.4184,4.041,0.803,3.944,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4659,-0.2707,-0.4227,0.6849,-0.4145,1,1,0,0.611,0.254,0.746,0,0,0.0
356,11.293,1.0743,-3.1736,4.0527,-0.433,-0.303,-0.4184,4.033,0.792,3.933,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4652,-0.2702,-0.4228,0.6842,-0.3937,1,1,0,0.607,0.242,0.758,0,0,0.0
357,11.319,1.0656,-3.1796,4.0444,-0.4324,-0.3013,-0.4183,4.024,0.782,3.923,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4649,-0.2696,-0.4228,0.6838,-0.4189,1,1,0,0.61,0.249,0.751,0,0,0.0
358,11.344,1.057,-3.1856,4.036,-0.4334,-0.298,-0.4184,4.016,0.771,3.913,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4641,-0.2696,-0.4227,0.6832,-0.3983,1,1,0,0.607,0.243,0.757,0,0,0.0
359,11.369,1.0483,-3.1915,4.0276,-0.4327,-0.2951,-0.4184,4.008,0.761,3.902,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4637,-0.2695,-0.4226,0.6829,-0.4256,1,1,0,0.61,0.249,0.751,0,0,0.0
360,11.394,1.0397,-3.1973,4.0193,-0.4333,-0.2909,-0.4184,3.999,0.75,3.892,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.463,-0.2699,-0.4227,0.6825,-0.4051,1,1,0,0.608,0.241,0.759,0,0,0.0
361,11.42,1.031,-3.203,4.0109,-0.4327,-0.2874,-0.4184,3.991,0.74,3.882,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4626,-0.2701,-0.4228,0.6824,-0.4302,1,1,0,0.612,0.253,0.747,0,0,0.0
362,11.445,1.0223,-3.2087,4.0025,-0.4338,-0.2831,-0.4184,3.983,0.729,3.872,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4616,-0.2706,-0.4227,0.6819,-0.4101,1,1,0,0.611,0.245,0.755,0,0,0.0
363,11.47,1.0137,-3.2143,3.9942,-0.4334,-0.2798,-0.4185,3.974,0.719,3.862,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4611,-0.2709,-0.4226,0.6815,-0.4346,1,1,0,0.615,0.262,0.738,0,0,0.0
364,11.496,1.005,-3.2198,3.9858,-0.4344,-0.2759,-0.4184,3.966,0.709,3.852,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4601,-0.2714,-0.4226,0.6811,-0.4144,1,1,0,0.615,0.255,0.745,0,0,0.0
365,11.521,0.9963,-3.2253,3.9774,-0.4336,-0.2732,-0.4191,3.957,0.699,3.841,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4596,-0.2715,-0.4216,0.6803,-0.4375,1,1,0,0.62,0.262,0.738,0,0,0.0
