step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
264,26.108,12.6739,1.9482,33.0145,-1.7575,-1.3136,-0.3738,11.714,21.059,38.991,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7961,-1.3552,-0.508,2.3066,-0.3781,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7575,-1.3136
265,26.22,12.6387,1.922,33.0061,-1.7574,-1.3136,-0.4214,11.69,21.015,38.96,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7961,-1.3552,-0.556,2.3177,-0.4083,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7574,-1.3136
266,26.33,12.6036,1.8957,32.9967,-1.757,-1.3128,-0.469,11.665,20.971,38.928,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3553,-0.604,2.3297,-0.3711,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.757,-1.3128
267,26.442,12.5684,1.8694,32.9864,-1.7573,-1.3132,-0.5167,11.639,20.927,38.896,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3553,-0.652,2.3426,-0.4009,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7573,-1.3132
268,26.552,12.5333,1.8432,32.9751,-1.7572,-1.3125,-0.5651,11.611,20.884,38.863,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3553,-0.7,2.3564,-0.3815,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7572,-1.3125
269,26.663,12.4981,1.8169,32.9628,-1.7578,-1.3126,-0.6125,11.583,20.84,38.829,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3553,-0.748,2.3711,-0.4161,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7578,-1.3126
270,26.773,12.463,1.7907,32.9496,-1.7577,-1.3123,-0.6599,11.554,20.796,38.794,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3553,-0.796,2.3867,-0.3835,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7577,-1.3123
271,26.882,12.4278,1.7644,32.9355,-1.758,-1.3133,-0.7075,11.524,20.752,38.759,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3554,-0.844,2.4031,-0.4182,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.758,-1.3133
272,26.99,12.3927,1.7382,32.9204,-1.7574,-1.3136,-0.7551,11.494,20.708,38.723,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.796,-1.3554,-0.892,2.4204,-0.387,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7574,-1.3136
273,27.103,12.3575,1.7119,32.9043,-1.7571,-1.3149,-0.8034,11.462,20.664,38.686,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-0.94,2.4385,-0.4211,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7571,-1.3149
274,27.217,12.3224,1.6856,32.8873,-1.7562,-1.3154,-0.8507,11.429,20.62,38.648,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-0.988,2.4574,-0.3834,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7562,-1.3154
275,27.329,12.2873,1.6592,32.8693,-1.7558,-1.3169,-0.8982,11.395,20.576,38.609,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.036,2.4771,-0.4141,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7558,-1.3169
276,27.443,12.2522,1.6329,32.8504,-1.7548,-1.3173,-0.9457,11.36,20.533,38.57,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.084,2.4975,-0.3794,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7548,-1.3173
277,27.553,12.2171,1.6065,32.8305,-1.7541,-1.3185,-0.9933,11.325,20.489,38.53,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.132,2.5187,-0.4099,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7541,-1.3185
278,27.663,12.182,1.5801,32.8097,-1.7532,-1.3184,-1.0409,11.288,20.445,38.489,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.18,2.5406,-0.38,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7532,-1.3184
279,27.773,12.147,1.5538,32.7879,-1.7529,-1.3191,-1.0884,11.251,20.401,38.447,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.228,2.5633,-0.4101,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7529,-1.3191
280,27.883,12.1119,1.5274,32.7652,-1.7522,-1.3188,-1.136,11.212,20.357,38.404,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.276,2.5866,-0.3735,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7522,-1.3188
281,27.994,12.0769,1.501,32.7416,-1.7519,-1.3192,-1.1836,11.173,20.313,38.361,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3554,-1.324,2.6106,-0.4033,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7519,-1.3192
282,28.105,12.0419,1.4746,32.7169,-1.7511,-1.3185,-1.2317,11.135,20.269,38.317,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.372,2.6353,-0.3815,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7511,-1.3185
283,28.214,12.0069,1.4483,32.6913,-1.7508,-1.3183,-1.2791,11.095,20.225,38.272,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.42,2.6606,-0.4126,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7508,-1.3183
284,28.327,11.9719,1.4219,32.6648,-1.7501,-1.3175,-1.3265,11.054,20.182,38.226,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.468,2.6865,-0.3768,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7501,-1.3175
285,28.442,11.9369,1.3955,32.6373,-1.7501,-1.3179,-1.374,11.013,20.138,38.18,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.5,2.7042,-0.4076,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7501,-1.3179
286,28.555,11.9019,1.3692,32.609,-1.7498,-1.3174,-1.4155,10.971,20.094,38.133,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.5,2.7042,-0.371,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7498,-1.3174
287,28.672,11.8668,1.3428,32.5802,-1.7505,-1.3183,-1.4417,10.928,20.05,38.085,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.5,2.7042,-0.4041,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7505,-1.3183
288,28.791,11.8318,1.3165,32.551,-1.751,-1.318,-1.458,10.885,20.006,38.037,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7959,-1.3555,-1.5,2.7042,-0.3686,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.751,-1.318
289,28.903,11.7968,1.2901,32.5217,-1.7522,-1.3187,-1.4683,10.841,19.963,37.989,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8342,-1.3844,-1.5,2.7442,-0.4031,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7522,-1.3187
290,29.021,11.7617,1.2637,32.4922,-1.7526,-1.3178,-1.4746,10.798,19.919,37.941,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8725,-1.4133,-1.452,2.759,-0.4008,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7526,-1.3178
291,29.135,11.7266,1.2374,32.463,-1.7542,-1.3181,-1.4603,10.755,19.875,37.893,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9108,-1.4422,-1.404,2.7753,-0.4172,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7542,-1.3181
292,29.245,11.6915,1.211,32.4343,-1.7584,-1.3198,-1.4332,10.712,19.831,37.846,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9491,-1.4712,-1.356,2.7932,-0.3966,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7584,-1.3198
293,29.355,11.6562,1.1845,32.4063,-1.7617,-1.3241,-1.398,10.67,19.787,37.799,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9496,-1.4716,-1.308,2.7708,-0.4343,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7617,-1.3241
294,29.47,11.6209,1.1579,32.3792,-1.7675,-1.3293,-1.3578,10.629,19.743,37.753,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9484,-1.4707,-1.26,2.7471,-0.3899,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7675,-1.3293
295,29.589,11.5854,1.1311,32.3529,-1.7773,-1.3389,-1.3155,10.588,19.698,37.707,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9472,-1.4698,-1.212,2.7241,-0.4241,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7773,-1.3389
296,29.7,11.5496,1.1042,32.3274,-1.7887,-1.3486,-1.2713,10.548,19.653,37.662,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.946,-1.4688,-1.164,2.7017,-0.3801,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.7887,-1.3486
297,29.814,11.5135,1.0769,32.3029,-1.8019,-1.3617,-1.2265,10.509,19.608,37.617,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9447,-1.4679,-1.116,2.6799,-0.4109,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8019,-1.3617
298,29.926,11.4772,1.0495,32.2793,-1.8147,-1.3739,-1.1808,10.471,19.563,37.574,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9435,-1.467,-1.068,2.6589,-0.3668,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8147,-1.3739
299,30.036,11.4407,1.0217,32.2566,-1.8294,-1.3883,-1.135,10.434,19.517,37.53,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9422,-1.466,-1.02,2.6385,-0.4047,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8294,-1.3883
300,30.149,11.4038,0.9937,32.2348,-1.8438,-1.4004,-1.0887,10.397,19.47,37.488,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.941,-1.465,-0.972,2.6189,-0.3606,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8438,-1.4004
301,30.26,11.3666,0.9654,32.214,-1.8599,-1.4142,-1.0426,10.361,19.424,37.446,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9397,-1.464,-0.924,2.5999,-0.3937,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8599,-1.4142
302,30.376,11.3291,0.9369,32.194,-1.8754,-1.4253,-0.9965,10.326,19.376,37.404,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9384,-1.463,-0.876,2.5817,-0.3557,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8754,-1.4253
303,30.489,11.2913,0.9082,32.175,-1.8907,-1.4371,-0.9501,10.292,19.329,37.363,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9371,-1.462,-0.828,2.5643,-0.4012,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8907,-1.4371
304,30.6,11.2532,0.8792,32.157,-1.9035,-1.4456,-0.9025,10.258,19.281,37.323,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9358,-1.461,-0.78,2.5476,-0.3593,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9035,-1.4456
305,30.71,11.2149,0.8501,32.1399,-1.9162,-1.4548,-0.8549,10.226,19.233,37.284,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9345,-1.46,-0.732,2.5318,-0.4008,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9162,-1.4548
306,30.822,11.1763,0.8209,32.1237,-1.9263,-1.4604,-0.8071,10.194,19.185,37.245,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9332,-1.459,-0.684,2.5167,-0.3584,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9263,-1.4604
307,30.932,11.1376,0.7916,32.1086,-1.9361,-1.4662,-0.7592,10.163,19.136,37.207,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9319,-1.458,-0.636,2.5025,-0.4005,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9361,-1.4662
308,31.044,11.0988,0.7623,32.0943,-1.9434,-1.4678,-0.7114,10.133,19.087,37.17,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9305,-1.457,-0.588,2.4891,-0.3858,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9434,-1.4678
309,31.151,11.0597,0.7329,32.0811,-1.9501,-1.4692,-0.6636,10.104,19.039,37.133,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9292,-1.456,-0.54,2.4765,-0.4112,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9501,-1.4692
310,31.259,11.0207,0.7035,32.0688,-1.9534,-1.4688,-0.6154,10.075,18.99,37.098,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9278,-1.455,-0.492,2.4649,-0.366,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9534,-1.4688
311,31.364,10.9816,0.6741,32.0574,-1.9559,-1.4688,-0.5672,10.043,18.941,37.063,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9265,-1.454,-0.444,2.4541,-0.4088,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9559,-1.4688
312,31.471,10.9424,0.6448,32.047,-1.9556,-1.4648,-0.5194,10.011,18.892,37.029,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9251,-1.453,-0.396,2.4442,-0.3968,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9556,-1.4648
313,31.587,10.9034,0.6156,32.0376,-1.9544,-1.4607,-0.4719,9.98,18.843,36.996,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9238,-1.452,-0.348,2.4352,-0.4277,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9544,-1.4607
314,31.705,10.8643,0.5865,32.0291,-1.9509,-1.4555,-0.4244,9.95,18.794,36.964,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9224,-1.451,-0.3,2.4272,-0.3805,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9509,-1.4555
315,31.817,10.8254,0.5574,32.0216,-1.9476,-1.4527,-0.3761,9.921,18.746,36.933,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9211,-1.45,-0.252,2.42,-0.421,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9476,-1.4527
316,31.927,10.7865,0.5285,32.015,-1.9425,-1.4478,-0.3281,9.893,18.697,36.902,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9197,-1.4491,-0.204,2.4139,-0.3718,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9425,-1.4478
317,32.043,10.7478,0.4996,32.0094,-1.9375,-1.4451,-0.2802,9.866,18.649,36.873,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9184,-1.4481,-0.156,2.4086,-0.4122,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9375,-1.4451
318,32.154,10.7092,0.4708,32.0048,-1.9305,-1.4399,-0.2324,9.84,18.601,36.845,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.917,-1.4471,-0.108,2.4043,-0.365,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9305,-1.4399
319,32.263,10.6707,0.4421,32.0011,-1.9235,-1.4363,-0.1847,9.815,18.553,36.817,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9157,-1.4462,-0.06,2.401,-0.4054,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9235,-1.4363
320,32.373,10.6324,0.4135,31.9983,-1.9149,-1.4299,-0.1374,9.791,18.505,36.791,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9144,-1.4452,-0.012,2.3986,-0.363,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9149,-1.4299
321,32.482,10.5943,0.385,31.9965,-1.9067,-1.4249,-0.0897,9.768,18.457,36.765,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.913,-1.4442,0.036,2.3972,-0.4046,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.9067,-1.4249
322,32.591,10.5563,0.3566,31.9957,-1.8981,-1.4172,-0.0421,9.747,18.41,36.741,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9117,-1.4433,0.084,2.3968,-0.3792,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8981,-1.4172
323,32.701,10.5185,0.3284,31.9958,-1.8913,-1.411,0.0056,9.726,18.363,36.717,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9104,-1.4423,0.132,2.3974,-0.4203,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8913,-1.411
324,32.811,10.4808,0.3003,31.9969,-1.8833,-1.404,0.0534,9.706,18.316,36.695,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9091,-1.4414,0.18,2.3989,-0.3721,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8833,-1.404
325,32.921,10.4433,0.2723,31.9989,-1.8763,-1.4002,0.1011,9.688,18.269,36.673,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9078,-1.4404,0.228,2.4013,-0.413,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8763,-1.4002
326,33.031,10.4059,0.2444,32.0018,-1.868,-1.3951,0.1487,9.67,18.222,36.653,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9065,-1.4395,0.276,2.4048,-0.3698,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.868,-1.3951
327,33.14,10.3687,0.2166,32.0058,-1.8606,-1.3928,0.1964,9.65,18.176,36.633,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9052,-1.4386,0.324,2.4092,-0.4106,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8606,-1.3928
328,33.25,10.3317,0.1888,32.0107,-1.853,-1.3892,0.244,9.627,18.13,36.614,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9039,-1.4376,0.372,2.4145,-0.3639,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.853,-1.3892
329,33.36,10.2947,0.161,32.0165,-1.8477,-1.3883,0.2918,9.605,18.083,36.596,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9026,-1.4367,0.42,2.4208,-0.405,0,0,0,0.001,0.001,0.999,0,0,0.0,3,SEARCH_PHASE,-1.8477,-1.3883
330,33.47,10.2579,0.1333,32.0233,-1.842,-1.3857,0.3391,9.583,18.037,36.58,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9014,-1.4357,0.468,2.4281,-0.3618,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.842,-1.3857
331,33.579,10.2211,0.1056,32.031,-1.8384,-1.3853,0.387,9.563,17.991,36.564,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9001,-1.4348,0.516,2.4362,-0.4052,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8384,-1.3853
332,33.69,10.1844,0.0779,32.0397,-1.8344,-1.3828,0.435,9.544,17.945,36.549,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8988,-1.4338,0.564,2.4453,-0.3606,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8344,-1.3828
333,33.802,10.1478,0.0503,32.0494,-1.8322,-1.3822,0.4827,9.526,17.899,36.535,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8976,-1.4329,0.612,2.4553,-0.4039,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8322,-1.3822
334,33.918,10.1112,0.0227,32.06,-1.8295,-1.379,0.5303,9.514,17.854,36.521,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8963,-1.4319,0.66,2.4662,-0.3785,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8295,-1.379
335,34.027,10.0746,-0.0048,32.0715,-1.8285,-1.3772,0.5781,9.507,17.808,36.509,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.895,-1.431,0.708,2.4779,-0.4218,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8285,-1.3772
336,34.136,10.0381,-0.0323,32.084,-1.8264,-1.3743,0.6259,9.501,17.762,36.498,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8938,-1.4301,0.756,2.4906,-0.3767,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8264,-1.3743
337,34.246,10.0016,-0.0598,32.0975,-1.8251,-1.3743,0.6735,9.495,17.716,36.487,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8925,-1.4291,0.804,2.5041,-0.4201,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8251,-1.3743
338,34.355,9.9651,-0.0873,32.1119,-1.8226,-1.3726,0.7211,9.491,17.671,36.478,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8913,-1.4282,0.852,2.5184,-0.3793,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8226,-1.3726
339,34.465,9.9287,-0.1147,32.1273,-1.8208,-1.3734,0.7688,9.487,17.625,36.469,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.89,-1.4272,0.9,2.5336,-0.4229,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8208,-1.3734
340,34.574,9.8923,-0.1422,32.1437,-1.8188,-1.3724,0.8166,9.485,17.58,36.461,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8888,-1.4263,0.948,2.5496,-0.377,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8188,-1.3724
341,34.683,9.856,-0.1696,32.1609,-1.8187,-1.3738,0.8642,9.484,17.534,36.455,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8875,-1.4253,0.996,2.5664,-0.4204,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8187,-1.3738
342,34.794,9.8196,-0.1971,32.1792,-1.8181,-1.373,0.9119,9.485,17.488,36.449,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8863,-1.4244,1.044,2.584,-0.3745,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8181,-1.373
343,34.904,9.7832,-0.2246,32.1984,-1.8193,-1.3741,0.9594,9.491,17.443,36.444,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.885,-1.4235,1.092,2.6023,-0.4177,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8193,-1.3741
344,35.013,9.7468,-0.252,32.2185,-1.82,-1.3725,1.007,9.498,17.397,36.44,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8838,-1.4225,1.14,2.6214,-0.389,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.82,-1.3725
345,35.123,9.7104,-0.2795,32.2396,-1.8222,-1.3723,1.0545,9.506,17.352,36.436,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8825,-1.4216,1.188,2.6412,-0.4321,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8222,-1.3723
346,35.24,9.6739,-0.3069,32.2616,-1.8232,-1.3706,1.1022,9.514,17.306,36.434,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8812,-1.4206,1.236,2.6618,-0.3858,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8232,-1.3706
347,35.353,9.6374,-0.3343,32.2846,-1.8251,-1.3716,1.1497,9.524,17.26,36.433,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.88,-1.4197,1.284,2.683,-0.429,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8251,-1.3716
348,35.462,9.6009,-0.3617,32.3086,-1.8256,-1.3706,1.1974,9.534,17.215,36.432,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8787,-1.4188,1.332,2.7049,-0.3824,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8256,-1.3706
349,35.571,9.5644,-0.3892,32.3335,-1.8269,-1.3718,1.2449,9.545,17.169,36.433,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8775,-1.4178,1.38,2.7275,-0.4256,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8269,-1.3718
350,35.681,9.5278,-0.4166,32.3593,-1.8268,-1.3704,1.2925,9.558,17.123,36.434,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8762,-1.4169,1.428,2.7508,-0.3786,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8268,-1.3704
351,35.792,9.4913,-0.444,32.3861,-1.8272,-1.3707,1.34,9.571,17.078,36.436,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8749,-1.416,1.476,2.7747,-0.4219,0,0,0,0.0,0.0,1.0,0,0,0.0,3,SEARCH_PHASE,-1.8272,-1.3707
