step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
25,2.397,20.9739,7.7375,25.5726,-0.0022,-0.0043,-0.0206,0.473,31.174,40.194,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2384,0.1318,1.248,1.7631,-0.7536,0,0,1,0.979,0.68,0.32,0,1,0.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0022,-0.0043,25.1105,18.4736
26,2.477,20.9738,7.7374,25.5722,-0.0022,-0.0044,-0.0179,0.472,31.174,40.194,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2859,0.1385,1.296,1.831,-0.7535,0,0,1,0.979,0.68,0.32,0,1,1.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0022,-0.0044,25.1104,18.4735
27,2.557,20.9738,7.7373,25.5719,-0.0023,-0.0044,-0.0153,0.472,31.174,40.194,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.3335,0.1453,1.344,1.8988,-0.7533,0,0,1,0.979,0.68,0.32,0,1,2.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0023,-0.0044,25.1104,18.4734
28,2.638,20.9737,7.7373,25.5717,-0.0023,-0.0045,-0.013,0.472,31.174,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.381,0.152,1.392,1.9667,-0.7531,0,0,1,0.979,0.68,0.32,0,1,3.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0023,-0.0045,25.1103,18.4733
29,2.72,20.9737,7.7372,25.5715,-0.0023,-0.0046,-0.0109,0.472,31.174,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.4285,0.1587,1.44,2.0346,-0.7529,0,0,1,0.979,0.68,0.32,0,1,4.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0023,-0.0046,25.1103,18.4732
30,2.805,20.9736,7.7371,25.5713,-0.0024,-0.0047,-0.009,0.472,31.173,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.476,0.1654,1.488,2.1024,-0.7528,0,0,1,0.979,0.68,0.32,0,1,5.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0024,-0.0047,25.1102,18.4731
31,2.887,20.9736,7.737,25.5711,-0.0024,-0.0047,-0.0072,0.471,31.173,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5236,0.1721,1.536,2.1703,-0.7526,0,0,1,0.979,0.68,0.32,0,1,6.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0024,-0.0047,25.1102,18.4731
32,2.973,20.9735,7.7369,25.571,-0.0025,-0.0048,-0.0056,0.471,31.173,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5709,0.1798,1.584,2.2381,-0.7524,0,0,1,0.979,0.68,0.32,0,1,7.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0025,-0.0048,25.1101,18.473
33,3.065,20.9735,7.7368,25.5709,-0.0025,-0.0049,-0.0041,0.471,31.173,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6183,0.1876,1.632,2.306,-0.7522,0,0,1,0.979,0.68,0.32,0,1,8.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0025,-0.0049,25.1101,18.4729
34,3.162,20.9734,7.7367,25.5709,-0.0026,-0.005,-0.0027,0.471,31.173,40.193,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6657,0.1954,1.68,2.3738,-0.752,0,0,1,0.979,0.68,0.32,0,1,9.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0026,-0.005,25.11,18.4728
35,3.251,20.9734,7.7366,25.5709,-0.0026,-0.0051,-0.0014,0.471,31.173,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.713,0.2031,1.7,2.4219,-0.7518,0,0,1,0.979,0.68,0.32,0,1,10.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0026,-0.0051,25.11,18.4727
36,3.34,20.9733,7.7365,25.5709,-0.0026,-0.0051,-0.0002,0.471,31.173,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7604,0.2108,1.7,2.4563,-0.7516,0,0,1,0.979,0.68,0.32,0,1,11.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0026,-0.0051,25.1099,18.4726
37,3.423,20.9733,7.7364,25.5709,-0.0027,-0.0052,0.0008,0.471,31.173,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8078,0.2186,1.7,2.4912,-0.7514,0,0,1,0.979,0.68,0.32,0,1,12.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0027,-0.0052,25.1099,18.4725
38,3.506,20.9732,7.7363,25.5709,-0.0027,-0.0053,0.0019,0.471,31.173,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.8552,0.2263,1.7,2.5264,-0.7512,0,0,1,0.979,0.68,0.32,0,1,13.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0027,-0.0053,25.1098,18.4723
39,3.587,20.9732,7.7362,25.571,-0.0028,-0.0054,0.0028,0.471,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9021,0.2361,1.7,2.562,-0.751,0,0,1,0.979,0.68,0.32,0,1,14.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0028,-0.0054,25.1098,18.4722
40,3.672,20.9731,7.736,25.571,-0.0028,-0.0055,0.0037,0.471,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9491,0.246,1.7,2.598,-0.7508,0,0,1,0.979,0.68,0.32,0,1,15.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0028,-0.0055,25.1097,18.4721
41,3.76,20.973,7.7359,25.5711,-0.0029,-0.0056,0.0045,0.471,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.9961,0.2558,1.7,2.6344,-0.7506,0,0,1,0.979,0.68,0.32,0,1,16.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0029,-0.0056,25.1097,18.472
42,3.848,20.973,7.7358,25.5712,-0.0029,-0.0057,0.0052,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.0431,0.2657,1.7,2.6711,-0.7503,0,0,1,0.979,0.68,0.32,0,1,17.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0029,-0.0057,25.1096,18.4719
43,3.937,20.9729,7.7357,25.5713,-0.003,-0.0058,0.0059,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.0904,0.2738,1.7,2.7083,-0.7501,0,0,1,0.978,0.68,0.32,0,1,18.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.003,-0.0058,25.1095,18.4718
44,4.019,20.9729,7.7356,25.5715,-0.0031,-0.0059,0.0066,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.1377,0.2818,1.7,2.7458,-0.7499,0,0,1,0.978,0.68,0.32,0,1,19.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0031,-0.0059,25.1095,18.4717
45,4.105,20.9728,7.7355,25.5716,-0.0031,-0.006,0.0072,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.185,0.2898,1.7,2.7836,-0.7496,0,0,1,0.978,0.68,0.32,0,1,20.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0031,-0.006,25.1094,18.4715
46,4.192,20.9727,7.7353,25.5718,-0.0032,-0.0061,0.0078,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2262,0.3146,1.7,2.8187,-0.7494,0,0,1,0.978,0.68,0.32,0,1,21.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0032,-0.0061,25.1094,18.4714
47,4.275,20.9727,7.7352,25.572,-0.0032,-0.0062,0.0084,0.472,31.172,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2278,0.3154,1.7,2.82,-0.7491,0,0,1,0.978,0.68,0.32,0,1,22.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0032,-0.0062,25.1093,18.4713
48,4.358,20.9726,7.7351,25.5721,-0.0033,-0.0063,0.009,0.473,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2278,0.3152,1.7,2.82,-0.7489,0,0,1,0.978,0.68,0.32,0,1,23.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0033,-0.0063,25.1092,18.4712
49,4.443,20.9725,7.735,25.5723,-0.0034,-0.0064,0.0095,0.473,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2259,0.3284,1.7,2.82,-0.7486,0,0,1,0.978,0.68,0.32,0,1,24.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0034,-0.0064,25.1092,18.471
50,4.523,20.9725,7.7348,25.5725,-0.0034,-0.0066,0.01,0.473,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2259,0.3282,1.7,2.82,-0.7483,0,0,1,0.978,0.68,0.32,0,1,25.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0034,-0.0066,25.1091,18.4709
51,4.605,20.9724,7.7347,25.5727,-0.0035,-0.0067,0.0105,0.473,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2278,0.3153,1.7,2.82,-0.748,0,0,1,0.978,0.68,0.32,0,1,26.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0035,-0.0067,25.109,18.4708
52,4.687,20.9723,7.7346,25.5729,-0.0036,-0.0068,0.0109,0.473,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2278,0.3152,1.7,2.82,-0.7478,0,0,1,0.978,0.68,0.32,0,1,27.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0036,-0.0068,25.1089,18.4706
53,4.769,20.9722,7.7344,25.5732,-0.0037,-0.0069,0.0114,0.474,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2253,0.3324,1.7,2.82,-0.7475,0,0,1,0.978,0.68,0.32,0,1,28.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0037,-0.0069,25.1089,18.4705
54,4.849,20.9722,7.7343,25.5734,-0.0037,-0.0071,0.0118,0.474,31.171,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2229,0.3479,1.7,2.82,-0.7472,0,0,1,0.978,0.68,0.32,0,1,29.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0037,-0.0071,25.1088,18.4704
55,4.928,20.9721,7.7341,25.5736,-0.0051,-0.0084,0.0113,0.474,31.17,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.223,0.3475,1.7,2.82,-0.7474,0,0,1,0.978,0.68,0.32,0,1,30.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0051,-0.0084,25.1087,18.4702
56,5.009,20.972,7.7339,25.5739,-0.0056,-0.0091,0.0116,0.474,31.17,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2231,0.3471,1.7,2.82,-0.7474,0,0,1,0.978,0.68,0.32,0,1,31.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0056,-0.0091,25.1086,18.47
57,5.09,20.9718,7.7337,25.5741,-0.0058,-0.0094,0.0123,0.475,31.17,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2231,0.3467,1.7,2.82,-0.7471,0,0,1,0.978,0.68,0.32,0,1,32.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0058,-0.0094,25.1085,18.4698
58,5.17,20.9717,7.7335,25.5744,-0.0059,-0.0097,0.0131,0.475,31.17,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2232,0.3464,1.7,2.82,-0.7469,0,0,1,0.978,0.68,0.32,0,1,33.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0059,-0.0097,25.1083,18.4696
59,5.25,20.9716,7.7334,25.5746,-0.0056,-0.0093,0.0134,0.475,31.17,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2233,0.3459,1.7,2.82,-0.7447,0,0,1,0.978,0.68,0.32,0,1,34.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0056,-0.0093,25.1082,18.4694
60,5.331,20.9715,7.7332,25.5749,-0.0053,-0.0089,0.013,0.475,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2209,0.3608,1.7,2.82,-0.7435,0,0,1,0.978,0.68,0.32,0,1,35.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0053,-0.0089,25.1081,18.4693
61,5.413,20.9714,7.733,25.5752,-0.0052,-0.0086,0.0124,0.476,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.221,0.3603,1.7,2.82,-0.7426,0,0,1,0.978,0.68,0.32,0,1,36.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0052,-0.0086,25.108,18.4691
62,5.493,20.9713,7.7328,25.5754,-0.005,-0.0083,0.0118,0.476,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.221,0.3599,1.7,2.82,-0.7419,0,0,1,0.978,0.68,0.32,0,1,37.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.005,-0.0083,25.1079,18.4689
63,5.573,20.9712,7.7327,25.5756,-0.0049,-0.0081,0.0112,0.476,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2211,0.3593,1.7,2.82,-0.7414,0,0,1,0.978,0.68,0.32,0,1,38.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0049,-0.0081,25.1078,18.4688
64,5.654,20.9711,7.7325,25.5758,-0.0049,-0.0079,0.0106,0.476,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2212,0.3588,1.7,2.82,-0.7408,0,0,1,0.978,0.68,0.32,0,1,39.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0049,-0.0079,25.1077,18.4686
65,5.736,20.971,7.7324,25.576,-0.0047,-0.0077,0.0102,0.477,31.169,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2213,0.3582,1.7,2.82,-0.7403,0,0,1,0.978,0.68,0.32,0,1,40.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0047,-0.0077,25.1076,18.4685
66,5.816,20.9709,7.7322,25.5762,-0.0046,-0.0075,0.0097,0.477,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2214,0.3576,1.7,2.82,-0.7398,0,0,1,0.978,0.68,0.32,0,1,41.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0046,-0.0075,25.1075,18.4683
67,5.897,20.9708,7.7321,25.5764,-0.0045,-0.0073,0.0092,0.477,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2215,0.357,1.7,2.82,-0.7395,0,0,1,0.978,0.68,0.32,0,1,42.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0045,-0.0073,25.1075,18.4682
68,5.977,20.9707,7.7319,25.5766,-0.0045,-0.0071,0.0087,0.477,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2216,0.3564,1.7,2.82,-0.7392,0,0,1,0.978,0.68,0.32,0,1,43.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0045,-0.0071,25.1074,18.468
69,6.057,20.9707,7.7318,25.5767,-0.0044,-0.007,0.0082,0.477,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2217,0.3558,1.7,2.82,-0.739,0,0,1,0.978,0.68,0.32,0,1,44.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0044,-0.007,25.1073,18.4679
70,6.138,20.9706,7.7317,25.5769,-0.0043,-0.0069,0.0077,0.477,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2187,0.3742,1.7,2.82,-0.7389,0,0,1,0.978,0.68,0.32,0,1,45.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0043,-0.0069,25.1072,18.4677
71,6.219,20.9705,7.7315,25.577,-0.0043,-0.0068,0.0072,0.478,31.168,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2188,0.3736,1.7,2.82,-0.7389,0,0,1,0.978,0.68,0.32,0,1,46.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0043,-0.0068,25.1071,18.4676
72,6.301,20.9704,7.7314,25.5772,-0.0043,-0.0067,0.0067,0.478,31.167,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2222,0.3524,1.7,2.82,-0.7389,0,0,1,0.978,0.679,0.321,0,1,47.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0043,-0.0067,25.107,18.4675
73,6.399,20.9703,7.7313,25.5773,-0.0043,-0.0066,0.0063,0.478,31.167,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2223,0.3519,1.7,2.82,-0.7389,0,0,1,0.978,0.679,0.321,0,1,48.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0043,-0.0066,25.1069,18.4673
74,6.484,20.9702,7.7311,25.5774,-0.0042,-0.0066,0.0059,0.478,31.167,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2224,0.3513,1.7,2.82,-0.7389,0,0,1,0.978,0.679,0.321,0,1,49.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0042,-0.0066,25.1068,18.4672
75,6.582,20.9701,7.731,25.5775,-0.0042,-0.0065,0.0054,0.478,31.167,40.192,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-2.2225,0.3508,1.7,2.82,-0.739,0,0,1,0.978,0.679,0.321,0,1,50.0,3,MOUNTAIN_LONG_RANGE_ACQUISITION,-0.0042,-0.0065,25.1068,18.4671
