step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc
106,0.8,-8.6938,8.9896,4.1434,-1.1002,1.5237,0.0594,4.817,11.777,12.419,-15.4399,18.6425,0.2,0.0243,-0.5848,0.0,-1.2209,1.2794,-0.076,1.7701,0.3483,0,0,0,0.447,0.176,0.824,0,0,0.0
107,0.808,-8.7158,9.0194,4.1436,-1.0999,1.4892,0.0109,4.819,11.729,12.375,-15.4394,18.6303,0.2,0.0253,-0.6085,0.0,-1.22,1.2573,-0.124,1.7563,0.3519,0,0,0,0.433,0.176,0.824,0,0,0.0
108,0.815,-8.7378,9.0485,4.1428,-1.1005,1.4538,-0.037,4.82,11.682,12.33,-15.4388,18.6177,0.2,0.0262,-0.6318,0.0,-1.219,1.2356,-0.172,1.7442,0.3556,0,0,0,0.426,0.176,0.824,0,0,0.0
109,0.823,-8.7599,9.0768,4.1411,-1.1038,1.4181,-0.0856,4.819,11.635,12.285,-15.4383,18.6046,0.2,0.0272,-0.6546,0.0,-1.2181,1.2144,-0.22,1.734,0.3466,0,0,0,0.415,0.183,0.817,0,0,0.0
110,0.831,-8.782,9.1045,4.1384,-1.1075,1.3827,-0.1345,4.818,11.589,12.239,-15.4377,18.5911,0.2,0.0281,-0.6769,0.0,-1.2172,1.1936,-0.268,1.7257,0.3576,0,0,0,0.416,0.181,0.819,0,0,0.0
111,0.839,-8.8043,9.1314,4.1348,-1.1135,1.347,-0.1833,4.815,11.542,12.194,-15.4371,18.5771,0.2,0.029,-0.6986,0.0,-1.2162,1.1733,-0.316,1.7192,0.3527,0,0,0,0.409,0.181,0.819,0,0,0.0
112,0.846,-8.8267,9.1576,4.1301,-1.1194,1.3117,-0.2319,4.811,11.495,12.149,-15.4365,18.5627,0.2,0.0299,-0.7199,0.0,-1.2152,1.1534,-0.364,1.7145,0.3634,0,0,0,0.417,0.185,0.815,0,0,0.0
113,0.853,-8.8492,9.1832,4.1245,-1.127,1.2767,-0.2809,4.807,11.449,12.103,-15.4359,18.5479,0.2,0.0308,-0.7407,0.0,-1.2142,1.1339,-0.412,1.7117,0.3529,0,0,0,0.414,0.187,0.813,0,0,0.0
114,0.862,-8.8719,9.208,4.1179,-1.1339,1.2428,-0.3296,4.801,11.403,12.057,-15.4353,18.5327,0.2,0.0316,-0.761,0.0,-1.2132,1.115,-0.46,1.7108,0.3639,0,0,0,0.424,0.179,0.821,0,0,0.0
115,0.87,-8.8947,9.2322,4.1104,-1.1423,1.2094,-0.3786,4.794,11.357,12.011,-15.4346,18.5171,0.2,0.0324,-0.7808,0.0,-1.2122,1.0965,-0.508,1.7116,0.3627,0,0,0,0.428,0.181,0.819,0,0,0.0
116,0.877,-8.9177,9.2558,4.1018,-1.1497,1.1773,-0.4271,4.787,11.311,11.965,-15.434,18.5011,0.2,0.0332,-0.8,0.0,-1.2111,1.0784,-0.556,1.7143,0.374,0,0,0,0.444,0.185,0.815,0,0,0.0
117,0.885,-8.9409,9.2787,4.0923,-1.1579,1.1464,-0.4754,4.778,11.265,11.919,-15.4333,18.4847,0.2,0.034,-0.8188,0.0,-1.2101,1.0608,-0.604,1.7188,0.3614,0,0,0,0.449,0.188,0.812,0,0,0.0
118,0.892,-8.9642,9.301,4.0818,-1.1646,1.1176,-0.5234,4.768,11.219,11.872,-15.4326,18.4679,0.2,0.0348,-0.8371,0.0,-1.209,1.0437,-0.652,1.7251,0.3733,0,0,0,0.465,0.197,0.803,0,0,0.0
119,0.9,-8.9876,9.3229,4.0704,-1.1718,1.0903,-0.5712,4.757,11.174,11.825,-15.4319,18.4508,0.2,0.0355,-0.8549,0.0,-1.2078,1.027,-0.7,1.7331,0.3604,0,0,0,0.471,0.203,0.797,0,0,0.0
120,0.907,-9.0112,9.3442,4.058,-1.1772,1.0652,-0.6187,4.745,11.128,11.778,-15.4312,18.4334,0.2,0.0362,-0.8722,0.0,-1.2067,1.0107,-0.748,1.7428,0.3729,0,0,0,0.486,0.219,0.781,0,0,0.0
121,0.915,-9.0348,9.365,4.0447,-1.183,1.0416,-0.6661,4.732,11.082,11.73,-15.4304,18.4156,0.2,0.0369,-0.889,0.0,-1.2056,0.9949,-0.796,1.7541,0.3597,0,0,0,0.493,0.225,0.775,0,0,0.0
122,0.922,-9.0586,9.3854,4.0304,-1.1866,1.0204,-0.7134,4.719,11.037,11.683,-15.4297,18.3975,0.2,0.0376,-0.9053,0.0,-1.2045,0.9795,-0.844,1.7671,0.3535,0,0,0,0.503,0.225,0.775,0,0,0.0
123,0.93,-9.0824,9.4054,4.0152,-1.1903,1.0009,-0.761,4.704,10.991,11.634,-15.4289,18.3791,0.2,0.0383,-0.921,0.0,-1.2034,0.9646,-0.892,1.7816,0.345,0,0,0,0.506,0.229,0.771,0,0,0.0
124,0.937,-9.1062,9.4251,3.999,-1.1924,0.9827,-0.8088,4.688,10.946,11.586,-15.4281,18.3604,0.2,0.0389,-0.9363,0.0,-1.2022,0.9501,-0.94,1.7977,0.3633,0,0,0,0.515,0.228,0.772,0,0,0.0
125,0.945,-9.1301,9.4444,3.9819,-1.195,0.9651,-0.8557,4.671,10.9,11.538,-15.4273,18.3413,0.2,0.0395,-0.9511,0.0,-1.2011,0.936,-0.988,1.8152,0.3512,0,0,0,0.518,0.229,0.771,0,0,0.0
126,0.953,-9.154,9.4633,3.9639,-1.1964,0.949,-0.9027,4.654,10.855,11.489,-15.4265,18.322,0.2,0.0401,-0.9654,0.0,-1.2,0.9223,-1.036,1.8341,0.3659,0,0,0,0.528,0.236,0.764,0,0,0.0
127,0.96,-9.178,9.482,3.9449,-1.1987,0.9338,-0.9499,4.635,10.809,11.439,-15.4257,18.3024,0.2,0.0407,-0.9792,0.0,-1.1989,0.9091,-1.084,1.8545,0.354,0,0,0,0.532,0.238,0.762,0,0,0.0
128,0.968,-9.202,9.5004,3.9249,-1.1997,0.9203,-0.997,4.615,10.763,11.39,-15.4249,18.2826,0.2,0.0412,-0.9925,0.0,-1.1979,0.8963,-1.132,1.8761,0.3687,0,0,0,0.543,0.25,0.75,0,0,0.0
129,0.975,-9.226,9.5186,3.9041,-1.2012,0.9079,-1.0442,4.594,10.718,11.34,-15.4241,18.2625,0.2,0.0418,-1.0053,0.0,-1.1968,0.884,-1.18,1.899,0.3569,0,0,0,0.547,0.25,0.75,0,0,0.0
130,0.983,-9.25,9.5365,3.8822,-1.201,0.8972,-1.0916,4.572,10.672,11.29,-15.4232,18.2421,0.2,0.0423,-1.0176,0.0,-1.1958,0.872,-1.228,1.9231,0.343,0,0,0,0.551,0.255,0.745,0,0,0.0
131,0.99,-9.2741,9.5543,3.8594,-1.2011,0.8877,-1.1397,4.549,10.627,11.239,-15.4224,18.2216,0.2,0.0428,-1.0294,0.0,-1.1948,0.8605,-1.276,1.9483,0.3611,0,0,0,0.555,0.262,0.738,0,0,0.0
132,0.998,-9.2981,9.5719,3.8357,-1.2003,0.8783,-1.1868,4.525,10.581,11.188,-15.4215,18.2007,0.2,0.0432,-1.0407,0.0,-1.1938,0.8494,-1.324,1.9747,0.329,0,0,0,0.556,0.258,0.742,0,0,0.0
133,1.005,-9.3221,9.5892,3.811,-1.1998,0.87,-1.234,4.5,10.535,11.137,-15.4206,18.1797,0.2,0.0437,-1.0515,0.0,-1.1928,0.8387,-1.372,2.0021,0.3632,0,0,0,0.561,0.262,0.738,0,0,0.0
134,1.013,-9.346,9.6065,3.7854,-1.1988,0.8608,-1.2813,4.472,10.489,11.085,-15.4198,18.1585,0.2,0.0441,-1.0618,0.0,-1.1918,0.8284,-1.42,2.0306,0.3248,0,0,0,0.561,0.263,0.737,0,0,0.0
135,1.02,-9.37,9.6235,3.7588,-1.1978,0.8529,-1.3287,4.443,10.444,11.033,-15.4189,18.137,0.2,0.0445,-1.0716,0.0,-1.1909,0.8186,-1.468,2.0599,0.3588,0,0,0,0.566,0.266,0.734,0,0,0.0
136,1.027,-9.3939,9.6404,3.7313,-1.1962,0.8439,-1.3762,4.413,10.398,10.981,-15.418,18.1154,0.2,0.0449,-1.0809,0.0,-1.19,0.8091,-1.5,2.0787,0.3204,0,0,0,0.565,0.267,0.733,0,0,0.0
137,1.035,-9.4178,9.6571,3.7029,-1.1947,0.8354,-1.4178,4.383,10.352,10.929,-15.4171,18.0936,0.2,0.0453,-1.0897,0.0,-1.1892,0.8001,-1.5,2.0747,0.3552,0,0,0,0.569,0.272,0.728,0,0,0.0
138,1.043,-9.4417,9.6736,3.6741,-1.1925,0.8247,-1.4442,4.351,10.306,10.876,-15.4161,18.0717,0.2,0.0456,-1.098,0.0,-1.1883,0.7915,-1.5,2.0709,0.3374,0,0,0,0.571,0.274,0.726,0,0,0.0
139,1.05,-9.4655,9.6899,3.6448,-1.1904,0.8142,-1.4605,4.32,10.261,10.824,-15.4152,18.0496,0.2,0.0458,-1.1015,0.0,-1.1876,0.787,-1.5,2.0688,0.3751,0,0,0,0.578,0.281,0.719,0,0,0.0
140,1.058,-9.4892,9.706,3.6154,-1.1876,0.803,-1.4707,4.288,10.216,10.771,-15.4143,18.0276,0.2,0.0458,-1.1015,0.0,-1.1871,0.7855,-1.5,2.0679,0.3316,0,0,0,0.579,0.281,0.719,0,0,0.0
141,1.065,-9.5129,9.7218,3.5859,-1.185,0.7939,-1.4771,4.257,10.17,10.719,-15.4134,18.0056,0.2,0.0458,-1.1015,0.0,-1.1865,0.784,-1.5,2.067,0.3704,0,0,0,0.585,0.28,0.72,0,0,0.0
142,1.072,-9.5366,9.7375,3.5563,-1.1817,0.7838,-1.4812,4.225,10.125,10.667,-15.4125,17.9835,0.2,0.0458,-1.1015,0.0,-1.1859,0.7825,-1.5,2.0661,0.326,0,0,0,0.586,0.286,0.714,0,0,0.0
143,1.08,-9.5601,9.753,3.5266,-1.1786,0.7757,-1.4838,4.193,10.081,10.615,-15.4116,17.9615,0.2,0.0458,-1.1015,0.0,-1.1853,0.7811,-1.5,2.0652,0.3651,0,0,0,0.591,0.281,0.719,0,0,0.0
144,1.087,-9.5836,9.7683,3.4969,-1.1746,0.7661,-1.4856,4.161,10.036,10.564,-15.4107,17.9395,0.2,0.0458,-1.1015,0.0,-1.1847,0.7796,-1.5,2.0643,0.332,0,0,0,0.591,0.282,0.718,0,0,0.0
145,1.095,-9.607,9.7835,3.4671,-1.1708,0.7582,-1.4866,4.129,9.992,10.512,-15.4097,17.9175,0.2,0.0458,-1.1015,0.0,-1.1842,0.7781,-1.5,2.0634,0.3704,0,0,0,0.596,0.281,0.719,0,0,0.0
146,1.102,-9.6304,9.7985,3.4374,-1.1676,0.7494,-1.4873,4.098,9.947,10.461,-15.4088,17.8954,0.2,0.0458,-1.1015,0.0,-1.1836,0.7767,-1.5,2.0625,0.341,0,0,0,0.598,0.283,0.717,0,0,0.0
147,1.11,-9.6537,9.8133,3.4076,-1.1659,0.7427,-1.4876,4.066,9.903,10.41,-15.4079,17.8734,0.2,0.0458,-1.1015,0.0,-1.183,0.7752,-1.5,2.0617,0.3799,0,0,0,0.605,0.289,0.711,0,0,0.0
148,1.117,-9.677,9.8281,3.3779,-1.1641,0.7359,-1.4877,4.034,9.859,10.359,-15.407,17.8514,0.2,0.0458,-1.1015,0.0,-1.1824,0.7738,-1.5,2.0608,0.3351,0,0,0,0.607,0.29,0.71,0,0,0.0
149,1.124,-9.7003,9.8427,3.3481,-1.1632,0.7321,-1.4877,4.002,9.815,10.308,-15.4061,17.8293,0.2,0.0458,-1.1015,0.0,-1.1818,0.7724,-1.5,2.0599,0.3737,0,0,0,0.613,0.298,0.702,0,0,0.0
150,1.132,-9.7235,9.8573,3.3184,-1.1621,0.7277,-1.4876,3.97,9.772,10.257,-15.4052,17.8073,0.2,0.0458,-1.1015,0.0,-1.1812,0.7709,-1.5,2.059,0.3289,0,0,0,0.614,0.298,0.702,0,0,0.0
151,1.14,-9.7467,9.8718,3.2886,-1.1618,0.7259,-1.4876,3.938,9.728,10.206,-15.4043,17.7853,0.2,0.0458,-1.1015,0.0,-1.1806,0.7695,-1.5,2.0582,0.3673,0,0,0,0.621,0.3,0.7,0,0,0.0
152,1.147,-9.77,9.8862,3.2589,-1.1612,0.7232,-1.4875,3.908,9.684,10.156,-15.4033,17.7632,0.2,0.0458,-1.1015,0.0,-1.18,0.7681,-1.5,2.0573,0.3225,0,0,0,0.621,0.302,0.698,0,0,0.0
153,1.154,-9.7932,9.9007,3.2291,-1.1613,0.7225,-1.4875,3.878,9.64,10.105,-15.4024,17.7412,0.2,0.0458,-1.1015,0.0,-1.1794,0.7667,-1.5,2.0564,0.3606,0,0,0,0.627,0.306,0.694,0,0,0.0
154,1.162,-9.8164,9.9151,3.1994,-1.1611,0.7206,-1.4875,3.849,9.597,10.055,-15.4015,17.7192,0.2,0.0458,-1.1015,0.0,-1.1788,0.7652,-1.5,2.0555,0.3198,0,0,0,0.628,0.305,0.695,0,0,0.0
155,1.169,-9.8396,9.9295,3.1696,-1.1616,0.7204,-1.4875,3.82,9.553,10.004,-15.4006,17.6972,0.2,0.0458,-1.1015,0.0,-1.1782,0.7638,-1.5,2.0547,0.3576,0,0,0,0.634,0.309,0.691,0,0,0.0
156,1.177,-9.8629,9.9439,3.1399,-1.1614,0.7187,-1.488,3.79,9.509,9.953,-15.3997,17.6751,0.2,0.0458,-1.1015,0.0,-1.1776,0.7624,-1.5,2.0538,0.3179,0,0,0,0.634,0.311,0.689,0,0,0.0
157,1.184,-9.8861,9.9583,3.1101,-1.1618,0.7187,-1.4878,3.761,9.466,9.903,-15.3988,17.6531,0.2,0.0458,-1.1015,0.0,-1.1771,0.761,-1.5,2.0529,0.3576,0,0,0,0.64,0.315,0.685,0,0,0.0
158,1.191,-9.9093,9.9726,3.0804,-1.1615,0.7171,-1.4877,3.731,9.422,9.853,-15.3978,17.6311,0.2,0.0458,-1.1015,0.0,-1.1765,0.7596,-1.5,2.0521,0.3201,0,0,0,0.641,0.313,0.687,0,0,0.0
159,1.199,-9.9326,9.9869,3.0506,-1.1615,0.717,-1.4876,3.702,9.378,9.802,-15.3969,17.609,0.2,0.0458,-1.1015,0.0,-1.1759,0.7581,-1.5,2.0512,0.3599,0,0,0,0.647,0.318,0.682,0,0,0.0
160,1.206,-9.9558,10.0013,3.0209,-1.1605,0.7154,-1.4876,3.672,9.335,9.752,-15.396,17.587,0.2,0.0458,-1.1015,0.0,-1.1753,0.7567,-1.452,2.0155,0.3212,0,0,0,0.647,0.316,0.684,0,0,0.0
161,1.214,-9.979,10.0156,2.9915,-1.1598,0.7153,-1.4698,3.643,9.291,9.702,-15.3951,17.565,0.2,0.0458,-1.1015,0.0,-1.1747,0.7553,-1.404,1.9803,0.3631,0,0,0,0.652,0.323,0.677,0,0,0.0
162,1.221,-10.0021,10.0298,2.9626,-1.1587,0.7136,-1.4408,3.615,9.248,9.652,-15.3942,17.5429,0.2,0.0458,-1.1015,0.0,-1.1741,0.7539,-1.356,1.9457,0.3166,0,0,0,0.651,0.319,0.681,0,0,0.0
163,1.228,-10.0253,10.0441,2.9345,-1.1586,0.7138,-1.405,3.587,9.204,9.602,-15.3933,17.5209,0.2,0.0458,-1.1015,0.0,-1.1735,0.7524,-1.308,1.9116,0.3601,0,0,0,0.656,0.325,0.675,0,0,0.0
164,1.236,-10.0485,10.0583,2.9073,-1.158,0.7116,-1.3648,3.56,9.161,9.552,-15.3924,17.4989,0.2,0.0458,-1.1015,0.0,-1.173,0.751,-1.26,1.8782,0.3296,0,0,0,0.658,0.322,0.678,0,0,0.0
165,1.243,-10.0716,10.0726,2.8808,-1.1583,0.7109,-1.3218,3.534,9.117,9.503,-15.3914,17.4768,0.2,0.0458,-1.1015,0.0,-1.1724,0.7496,-1.212,1.8453,0.3738,0,0,0,0.665,0.329,0.671,0,0,0.0
166,1.251,-10.0948,10.0867,2.8553,-1.1572,0.7089,-1.277,3.508,9.074,9.454,-15.3905,17.4548,0.2,0.0458,-1.1015,0.0,-1.1718,0.7482,-1.164,1.8132,0.3253,0,0,0,0.666,0.328,0.672,0,0,0.0
167,1.258,-10.1179,10.1009,2.8307,-1.1561,0.7097,-1.2312,3.484,9.03,9.406,-15.3896,17.4328,0.2,0.0458,-1.1015,0.0,-1.1712,0.7467,-1.116,1.7818,0.3698,0,0,0,0.672,0.334,0.666,0,0,0.0
168,1.265,-10.141,10.1151,2.807,-1.1536,0.7086,-1.1847,3.461,8.987,9.357,-15.3887,17.4108,0.2,0.0458,-1.1015,0.0,-1.1707,0.7453,-1.068,1.7512,0.3259,0,0,0,0.671,0.331,0.669,0,0,0.0
169,1.273,-10.164,10.1293,2.7842,-1.151,0.7098,-1.1378,3.438,8.944,9.309,-15.3878,17.3887,0.2,0.0458,-1.1015,0.0,-1.1701,0.7439,-1.02,1.7213,0.3708,0,0,0,0.677,0.339,0.661,0,0,0.0
170,1.28,-10.187,10.1435,2.7624,-1.1478,0.7091,-1.0906,3.416,8.9,9.262,-15.3869,17.3667,0.2,0.0458,-1.1015,0.0,-1.1696,0.7424,-0.972,1.6923,0.3213,0,0,0,0.675,0.335,0.665,0,0,0.0
171,1.287,-10.2099,10.1577,2.7415,-1.1454,0.7108,-1.0433,3.393,8.857,9.214,-15.3859,17.3447,0.2,0.0458,-1.1015,0.0,-1.1693,0.7408,-0.924,1.6643,0.3661,0,0,0,0.68,0.341,0.659,0,0,0.0
172,1.295,-10.2327,10.1719,2.7216,-1.1422,0.71,-0.9958,3.371,8.814,9.167,-15.385,17.3226,0.2,0.0458,-1.1015,0.0,-1.1686,0.7395,-0.876,1.637,0.3165,0,0,0,0.678,0.336,0.664,0,0,0.0
173,1.303,-10.2555,10.1861,2.7026,-1.1398,0.711,-0.9483,3.35,8.77,9.12,-15.3841,17.3006,0.2,0.0458,-1.1015,0.0,-1.1682,0.7379,-0.828,1.6108,0.3612,0,0,0,0.681,0.341,0.659,0,0,0.0
174,1.31,-10.2782,10.2003,2.6846,-1.1366,0.7091,-0.9008,3.33,8.727,9.074,-15.3832,17.2786,0.2,0.0458,-1.1015,0.0,-1.1676,0.7365,-0.78,1.5856,0.3202,0,0,0,0.679,0.338,0.662,0,0,0.0
175,1.317,-10.3009,10.2145,2.6676,-1.134,0.7085,-0.8532,3.31,8.684,9.028,-15.3823,17.2565,0.2,0.0458,-1.1015,0.0,-1.1671,0.735,-0.732,1.5615,0.365,0,0,0,0.681,0.338,0.662,0,0,0.0
176,1.325,-10.3236,10.2286,2.6515,-1.1319,0.7053,-0.8056,3.292,8.641,8.982,-15.3814,17.2345,0.2,0.0458,-1.1015,0.0,-1.1666,0.7336,-0.684,1.5385,0.3327,0,0,0,0.682,0.337,0.663,0,0,0.0
177,1.332,-10.3462,10.2427,2.6363,-1.1317,0.7038,-0.7579,3.275,8.598,8.936,-15.3805,17.2125,0.2,0.0458,-1.1015,0.0,-1.1696,0.7296,-0.636,1.5181,0.3771,0,0,0,0.687,0.342,0.658,0,0,0.0
178,1.34,-10.3688,10.2567,2.6221,-1.1312,0.7011,-0.7101,3.258,8.555,8.891,-15.3795,17.1905,0.2,0.0458,-1.1015,0.0,-1.1673,0.7294,-0.588,1.4968,0.3273,0,0,0,0.686,0.342,0.658,0,0,0.0
179,1.347,-10.3914,10.2707,2.6088,-1.1316,0.7013,-0.6624,3.243,8.512,8.846,-15.3786,17.1684,0.2,0.0458,-1.1015,0.0,-1.1718,0.7244,-0.54,1.4796,0.3714,0,0,0,0.69,0.345,0.655,0,0,0.0
180,1.354,-10.4141,10.2847,2.5966,-1.1316,0.6996,-0.6147,3.228,8.469,8.801,-15.3777,17.1464,0.2,0.0458,-1.1015,0.0,-1.1681,0.7252,-0.492,1.4603,0.3216,0,0,0,0.689,0.344,0.656,0,0,0.0
181,1.362,-10.4367,10.2987,2.5852,-1.1325,0.7004,-0.567,3.215,8.426,8.757,-15.3768,17.1244,0.2,0.0458,-1.1015,0.0,-1.1721,0.7204,-0.444,1.4457,0.3655,0,0,0,0.691,0.346,0.654,0,0,0.0
182,1.369,-10.4594,10.3127,2.5748,-1.1329,0.6989,-0.5192,3.202,8.383,8.713,-15.3759,17.1023,0.2,0.0458,-1.1015,0.0,-1.1667,0.7225,-0.396,1.4283,0.3156,0,0,0,0.689,0.343,0.657,0,0,0.0
183,1.377,-10.4821,10.3267,2.5654,-1.1342,0.6992,-0.4715,3.19,8.34,8.669,-15.375,17.0803,0.2,0.0458,-1.1015,0.0,-1.1692,0.7189,-0.348,1.416,0.3593,0,0,0,0.692,0.344,0.656,0,0,0.0
184,1.385,-10.5048,10.3406,2.5569,-1.1349,0.6967,-0.4239,3.18,8.297,8.625,-15.3741,17.0583,0.2,0.0458,-1.1015,0.0,-1.1645,0.7205,-0.3,1.4018,0.3156,0,0,0,0.689,0.341,0.659,0,0,0.0
185,1.392,-10.5275,10.3545,2.5494,-1.1364,0.6956,-0.3762,3.17,8.254,8.582,-15.3731,17.0362,0.2,0.0458,-1.1015,0.0,-1.1673,0.7166,-0.252,1.3927,0.359,0,0,0,0.692,0.346,0.654,0,0,0.0
186,1.4,-10.5502,10.3683,2.5428,-1.1369,0.6918,-0.3285,3.161,8.214,8.541,-15.3724,17.0178,0.2,0.0383,-0.9229,0.0,-1.1677,0.7646,-0.204,1.4106,0.315,0,0,0,0.689,0.34,0.66,0,0,0.0
187,1.408,-10.573,10.3821,2.5372,-1.1378,0.6894,-0.2809,3.153,8.174,8.502,-15.3716,16.9999,0.2,0.0371,-0.8938,0.0,-1.1692,0.8126,-0.156,1.4324,0.3583,0,0,0,0.691,0.344,0.656,0,0,0.0
188,1.415,-10.5957,10.3958,2.5325,-1.138,0.6844,-0.2334,3.146,8.135,8.463,-15.3709,16.9824,0.2,0.0364,-0.8772,0.0,-1.1829,0.8586,-0.108,1.4656,0.3878,0,0,0,0.699,0.355,0.645,0,0,0.0
189,1.423,-10.6185,10.4094,2.5288,-1.139,0.681,-0.186,3.14,8.097,8.425,-15.3702,16.9652,0.2,0.0357,-0.8601,0.0,-1.2004,0.8969,-0.06,1.4997,0.3485,0,0,0,0.701,0.359,0.641,0,0,0.0
190,1.43,-10.6413,10.4231,2.5261,-1.1398,0.6826,-0.1373,3.135,8.058,8.387,-15.3695,16.9483,0.2,0.035,-0.8424,0.0,-1.2342,0.8845,-0.012,1.5185,0.3902,0,0,0,0.708,0.353,0.647,0,0,0.0
191,1.438,-10.6641,10.4368,2.5243,-1.1411,0.6856,-0.0884,3.131,8.02,8.35,-15.3688,16.9318,0.2,0.0342,-0.8243,0.0,-1.2424,0.8923,0.036,1.5301,0.3388,0,0,0,0.71,0.356,0.644,0,0,0.0
192,1.445,-10.687,10.4507,2.5235,-1.1445,0.6942,-0.04,3.129,7.982,8.313,-15.3681,16.9157,0.2,0.0335,-0.8056,0.0,-1.2851,0.8704,0.084,1.5544,0.3798,0,0,0,0.715,0.357,0.643,0,0,0.0
193,1.453,-10.71,10.4648,2.5237,-1.1483,0.7037,0.0085,3.128,7.944,8.277,-15.3675,16.9,0.2,0.0327,-0.7865,0.0,-1.2997,0.8746,0.132,1.5721,0.3289,0,0,0,0.716,0.358,0.642,0,0,0.0
194,1.46,-10.7331,10.4791,2.5248,-1.1543,0.7183,0.0562,3.127,7.906,8.241,-15.3668,16.8846,0.2,0.0319,-0.7669,0.0,-1.3083,0.8827,0.18,1.5885,0.3386,0,0,0,0.717,0.355,0.645,0,0,0.0
195,1.468,-10.7563,10.4938,2.5269,-1.1606,0.7332,0.1041,3.128,7.868,8.205,-15.3662,16.8697,0.2,0.031,-0.7467,0.0,-1.3354,0.8748,0.228,1.6126,0.3429,0,0,0,0.718,0.355,0.645,0,0,0.0
196,1.475,-10.7797,10.5088,2.5299,-1.1705,0.7494,0.1513,3.13,7.83,8.169,-15.3656,16.8552,0.2,0.0302,-0.7261,0.0,-1.3179,0.9068,0.276,1.6234,0.3291,0,0,0,0.716,0.353,0.647,0,0,0.0
197,1.483,-10.8033,10.5241,2.5339,-1.1802,0.7672,0.1992,3.132,7.792,8.134,-15.365,16.8411,0.2,0.0293,-0.705,0.0,-1.3475,0.897,0.324,1.6509,0.3532,0,0,0,0.717,0.357,0.643,0,0,0.0
198,1.491,-10.8272,10.5398,2.5388,-1.194,0.7848,0.2466,3.136,7.754,8.099,-15.3645,16.8274,0.2,0.0284,-0.6834,0.0,-1.337,0.924,0.372,1.6672,0.34,0,0,0,0.715,0.352,0.648,0,0,0.0
199,1.498,-10.8513,10.5559,2.5447,-1.2071,0.8042,0.2939,3.14,7.716,8.064,-15.3639,16.8142,0.2,0.0275,-0.6612,0.0,-1.3743,0.9071,0.42,1.6994,0.3619,0,0,0,0.717,0.357,0.643,0,0,0.0
200,1.506,-10.8758,10.5724,2.5515,-1.2233,0.8234,0.341,3.146,7.677,8.029,-15.3634,16.8014,0.2,0.0265,-0.6386,0.0,-1.369,0.9303,0.468,1.72,0.3529,0,0,0,0.715,0.357,0.643,0,0,0.0
201,1.514,-10.9006,10.5893,2.5593,-1.2378,0.8444,0.3879,3.152,7.639,7.995,-15.3629,16.7891,0.2,0.0256,-0.6155,0.0,-1.3675,0.9503,0.516,1.7434,0.3393,0,0,0,0.714,0.354,0.646,0,0,0.0
202,1.521,-10.9257,10.6066,2.568,-1.2549,0.8656,0.4347,3.159,7.6,7.96,-15.3624,16.7773,0.2,0.0246,-0.5918,0.0,-1.3421,0.9911,0.564,1.7611,0.3362,0,0,0,0.71,0.351,0.649,0,0,0.0
203,1.529,-10.9511,10.6243,2.5776,-1.2716,0.8858,0.4813,3.167,7.561,7.926,-15.3619,16.7659,0.2,0.0236,-0.5677,0.0,-1.3578,0.9979,0.612,1.7928,0.3545,0,0,0,0.71,0.352,0.648,0,0,0.0
204,1.536,-10.9769,10.6424,2.5882,-1.2907,0.9047,0.5286,3.176,7.523,7.893,-15.3615,16.7551,0.2,0.0226,-0.5431,0.0,-1.3339,1.0395,0.66,1.8154,0.3379,0,0,0,0.706,0.345,0.655,0,0,0.0
205,1.544,-11.0031,10.6609,2.5997,-1.3076,0.9239,0.5759,3.186,7.484,7.859,-15.361,16.7447,0.2,0.0215,-0.518,0.0,-1.3541,1.0416,0.708,1.8493,0.3543,0,0,0,0.706,0.347,0.653,0,0,0.0
206,1.551,-11.0296,10.6797,2.6122,-1.3256,0.9415,0.6235,3.197,7.445,7.826,-15.3606,16.7349,0.2,0.0205,-0.4924,0.0,-1.3333,1.0814,0.756,1.8758,0.3444,0,0,0,0.703,0.345,0.655,0,0,0.0
207,1.559,-11.0564,10.6989,2.6256,-1.3398,0.9589,0.6705,3.209,7.406,7.793,-15.3602,16.7255,0.2,0.0194,-0.4662,0.0,-1.3643,1.0741,0.804,1.9135,0.3566,0,0,0,0.704,0.345,0.655,0,0,0.0
208,1.567,-11.0835,10.7184,2.6399,-1.3548,0.9749,0.7186,3.221,7.367,7.76,-15.3599,16.7167,0.2,0.0183,-0.4396,0.0,-1.3497,1.1093,0.852,1.9438,0.3402,0,0,0,0.702,0.345,0.655,0,0,0.0
209,1.574,-11.1108,10.7382,2.6553,-1.3657,0.9909,0.7667,3.234,7.328,7.728,-15.3595,16.7085,0.2,0.0171,-0.4125,0.0,-1.3849,1.0982,0.9,1.9835,0.3518,0,0,0,0.703,0.346,0.654,0,0,0.0
210,1.582,-11.1383,10.7583,2.6716,-1.3771,1.0055,0.8141,3.247,7.289,7.697,-15.3592,16.7008,0.2,0.016,-0.3849,0.0,-1.3628,1.1408,0.948,2.0143,0.3363,0,0,0,0.7,0.348,0.652,0,0,0.0
