step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc
10,0.984,20.9685,7.7389,25.6889,-0.1027,-0.0049,0.4096,0.111,31.17,40.265,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.5263,0.0304,0.528,0.7461,-0.738,0,0,0,0.974,0.678,0.322,0,0,8.0
11,1.064,20.9659,7.7388,25.6981,-0.1331,-0.0067,0.4582,0.12,31.168,40.269,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.5736,0.0387,0.576,0.8138,-0.7628,0,0,0,0.974,0.678,0.322,0,0,9.0
12,1.144,20.9626,7.7386,25.7082,-0.1648,-0.0066,0.5072,0.13,31.165,40.273,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.6208,0.0473,0.624,0.8815,-0.7254,0,0,0,0.974,0.678,0.322,0,0,10.0
13,1.223,20.9586,7.7385,25.7193,-0.2014,-0.0072,0.5558,0.141,31.162,40.278,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.6676,0.0582,0.672,0.949,-0.7501,0,0,0,0.972,0.677,0.323,0,0,11.0
14,1.303,20.9537,7.7384,25.7314,-0.2402,-0.0055,0.6047,0.153,31.158,40.283,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7142,0.0694,0.72,1.0165,-0.7143,0,0,0,0.972,0.678,0.322,0,0,12.0
15,1.384,20.9481,7.7383,25.7445,-0.2848,-0.004,0.6526,0.166,31.154,40.287,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7604,0.0827,0.768,1.0839,-0.7395,0,0,0,0.969,0.677,0.323,0,0,11.5
16,1.464,20.9414,7.7383,25.7585,-0.331,0.0002,0.7007,0.18,31.148,40.292,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8061,0.0972,0.816,1.1511,-0.7038,0,0,0,0.969,0.678,0.322,0,0,11.0
17,1.543,20.9338,7.7384,25.7734,-0.3825,0.0046,0.7477,0.195,31.142,40.297,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8337,0.0579,0.864,1.202,-0.7292,0,0,0,0.0,0.0,1.0,0,0,10.5
18,1.623,20.9251,7.7387,25.7893,-0.4347,0.012,0.7941,0.211,31.135,40.302,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8613,0.0186,0.912,1.2545,-0.694,0,0,0,0.0,0.0,1.0,0,0,10.0
19,1.702,20.9153,7.7391,25.8061,-0.4915,0.0199,0.8386,0.228,31.128,40.306,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8888,-0.0207,0.96,1.3085,-0.7378,0,0,0,0.0,0.0,1.0,0,0,9.5
20,1.781,20.9043,7.7397,25.8237,-0.5485,0.031,0.8823,0.246,31.119,40.311,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9164,-0.06,1.008,1.3636,-0.7445,0,0,0,0.0,0.0,1.0,0,0,9.0
21,1.86,20.8922,7.7405,25.8423,-0.6034,0.0411,0.9274,0.264,31.11,40.316,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9439,-0.0993,1.056,1.4198,-0.7225,0,0,0,0.0,0.0,1.0,0,0,8.5
22,1.939,20.879,7.7415,25.8617,-0.66,0.0482,0.9719,0.284,31.1,40.32,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9714,-0.1387,1.104,1.4771,-0.7383,0,0,0,0.005,0.003,0.997,0,0,8.0
23,2.018,20.8647,7.7426,25.8821,-0.7147,0.055,1.0173,0.304,31.089,40.325,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9989,-0.178,1.152,1.5351,-0.7373,0,0,0,0.051,0.036,0.964,0,0,6.0
24,2.096,20.8493,7.7437,25.9033,-0.77,0.0585,1.063,0.325,31.077,40.329,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0264,-0.2174,1.2,1.594,-0.7317,0,0,0,0.059,0.041,0.959,0,0,4.0
25,2.175,20.8329,7.7449,25.9255,-0.8223,0.0586,1.1098,0.347,31.065,40.334,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0539,-0.2567,1.248,1.6535,-0.7203,0,0,0,0.091,0.041,0.959,0,0,2.0
26,2.258,20.8154,7.746,25.9487,-0.8756,0.0549,1.1565,0.37,31.051,40.338,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0813,-0.2961,1.296,1.7136,-0.745,0,0,0,0.109,0.046,0.954,0,0,0.0
27,2.339,20.7968,7.747,25.9727,-0.9264,0.0484,1.2048,0.395,31.037,40.343,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1087,-0.3355,1.344,1.7743,-0.7005,0,0,0,0.128,0.049,0.951,0,0,0.0
28,2.42,20.7774,7.7477,25.9978,-0.9739,0.0354,1.2532,0.42,31.022,40.347,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1361,-0.3749,1.392,1.8355,-0.7316,0,0,0,0.14,0.055,0.945,0,0,0.0
29,2.502,20.7569,7.7481,26.0239,-1.0208,0.0207,1.302,0.446,31.006,40.351,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1635,-0.4144,1.44,1.8971,-0.7038,0,0,0,0.223,0.076,0.924,0,0,0.0
30,2.586,20.7356,7.7481,26.0509,-1.0651,-0.0003,1.3513,0.473,30.989,40.355,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1908,-0.4538,1.488,1.9591,-0.7125,0,0,0,0.252,0.076,0.924,0,0,0.0
31,2.671,20.7135,7.7476,26.0789,-1.1052,-0.0245,1.401,0.501,30.971,40.36,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2181,-0.4933,1.536,2.0215,-0.6953,0,0,0,0.419,0.101,0.899,0,0,0.0
32,2.755,20.6906,7.7465,26.1079,-1.1458,-0.0539,1.4499,0.53,30.952,40.364,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2454,-0.5328,1.584,2.0842,-0.7052,0,0,0,0.533,0.108,0.892,0,0,0.0
33,2.833,20.667,7.7448,26.1379,-1.1829,-0.0868,1.4991,0.56,30.932,40.367,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2726,-0.5724,1.632,2.1472,-0.6892,0,0,0,0.663,0.108,0.892,0,0,0.0
34,2.911,20.6426,7.7423,26.1688,-1.2205,-0.1251,1.5474,0.591,30.91,40.371,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2998,-0.6119,1.68,2.2105,-0.6615,0,0,0,0.675,0.116,0.884,0,0,0.0
35,2.989,20.6175,7.7389,26.2007,-1.2542,-0.1673,1.5954,0.623,30.888,40.375,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.3269,-0.6515,1.7,2.2528,-0.6929,0,0,0,0.721,0.13,0.87,0,0,0.0
36,3.068,20.5918,7.7347,26.2334,-1.2857,-0.2095,1.634,0.655,30.865,40.378,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.354,-0.6911,1.7,2.2806,-0.6426,0,0,0,0.732,0.137,0.863,0,0,0.0
37,3.146,20.5655,7.7297,26.2666,-1.3124,-0.254,1.6582,0.688,30.841,40.381,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.3811,-0.7307,1.7,2.309,-0.6875,0,0,0,0.763,0.161,0.839,0,0,0.0
38,3.224,20.5388,7.7237,26.3001,-1.3364,-0.2975,1.6746,0.722,30.816,40.384,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.4081,-0.7704,1.7,2.338,-0.6402,0,0,0,0.771,0.16,0.84,0,0,0.0
39,3.303,20.5116,7.7168,26.3338,-1.3571,-0.3445,1.6843,0.756,30.79,40.386,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.4351,-0.8101,1.7,2.3677,-0.6829,0,0,0,0.795,0.173,0.827,0,0,0.0
40,3.381,20.4841,7.709,26.3676,-1.3758,-0.392,1.6911,0.789,30.764,40.387,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.4621,-0.8498,1.7,2.3979,-0.638,0,0,0,0.802,0.185,0.815,0,0,0.0
41,3.457,20.4563,7.7001,26.4015,-1.3919,-0.4438,1.6945,0.823,30.736,40.388,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.489,-0.8896,1.7,2.4287,-0.6456,0,0,0,0.797,0.182,0.818,0,0,0.0
42,3.532,20.4282,7.6902,26.4354,-1.4062,-0.4965,1.6962,0.858,30.708,40.389,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5158,-0.9294,1.7,2.46,-0.6314,0,0,0,0.802,0.185,0.815,0,0,0.0
43,3.608,20.3997,7.6791,26.4693,-1.4223,-0.5513,1.6962,0.892,30.678,40.388,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5426,-0.9692,1.7,2.4918,-0.629,0,0,0,0.791,0.189,0.811,0,0,0.0
44,3.683,20.371,7.667,26.5032,-1.4365,-0.6073,1.6955,1.193,30.648,40.388,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5694,-1.009,1.7,2.5241,-0.5847,0,0,0,0.754,0.17,0.83,0,0,0.0
45,3.756,20.342,7.6537,26.5371,-1.4517,-0.6644,1.6933,1.22,30.617,40.386,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5961,-1.0489,1.7,2.5569,-0.6259,0,0,0,0.747,0.169,0.831,0,0,0.0
46,3.828,20.3126,7.6393,26.5709,-1.4685,-0.7197,1.692,1.246,30.585,40.384,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6228,-1.0888,1.7,2.5902,-0.5782,0,0,0,0.736,0.153,0.847,0,0,0.0
47,3.899,20.2829,7.6238,26.6047,-1.4863,-0.7768,1.6904,1.273,30.552,40.381,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6494,-1.1287,1.7,2.6239,-0.6135,0,0,0,0.728,0.153,0.847,0,0,0.0
48,3.971,20.2527,7.6071,26.6385,-1.5057,-0.8318,1.689,1.3,30.517,40.377,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.676,-1.1687,1.7,2.658,-0.571,0,0,0,0.7,0.148,0.852,0,0,0.0
49,4.043,20.2222,7.5894,26.6723,-1.5261,-0.888,1.6871,1.327,30.482,40.373,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7025,-1.2087,1.7,2.6925,-0.6024,0,0,0,0.69,0.15,0.85,0,0,0.0
50,4.114,20.1913,7.5705,26.706,-1.5476,-0.9419,1.6859,1.354,30.446,40.368,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.729,-1.2487,1.7,2.7274,-0.5556,0,0,0,0.622,0.143,0.857,0,0,0.0
51,4.186,20.1599,7.5506,26.7397,-1.5694,-0.9967,1.6843,1.381,30.409,40.362,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7554,-1.2888,1.7,2.7627,-0.5914,0,0,0,0.608,0.146,0.854,0,0,0.0
52,4.252,20.128,7.5297,26.7733,-1.592,-1.0483,1.6835,1.408,30.371,40.355,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7817,-1.329,1.7,2.7983,-0.5445,0,0,0,0.596,0.134,0.866,0,0,0.0
53,4.318,20.0957,7.5076,26.807,-1.6151,-1.1003,1.6825,1.436,30.332,40.348,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3533,1.7,2.82,-0.5799,0,0,0,0.57,0.131,0.869,0,0,0.0
54,4.383,20.063,7.4847,26.8406,-1.6389,-1.1485,1.6815,1.463,30.292,40.34,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3534,1.7,2.82,-0.533,0,0,0,0.433,0.124,0.876,0,0,0.0
55,4.449,20.0297,7.4608,26.8742,-1.663,-1.1962,1.6786,1.491,30.251,40.332,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3534,1.7,2.82,-0.5498,0,0,0,0.374,0.121,0.879,0,0,0.0
56,4.515,19.9959,7.436,26.9077,-1.6879,-1.2397,1.6758,1.524,30.209,40.323,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3535,1.7,2.82,-0.5064,0,0,0,0.342,0.123,0.877,0,0,0.0
57,4.581,19.9617,7.4103,26.9412,-1.712,-1.2813,1.6734,1.592,30.167,40.313,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3535,1.7,2.82,-0.5412,0,0,0,0.265,0.125,0.875,0,0,0.0
58,4.647,19.927,7.384,26.9746,-1.7351,-1.3171,1.6717,1.662,30.123,40.302,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3535,1.7,2.82,-0.4967,0,0,0,0.262,0.127,0.873,0,0,0.0
59,4.712,19.8919,7.357,27.008,-1.7572,-1.3509,1.6706,1.733,30.079,40.291,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3534,1.7,2.82,-0.5317,0,0,0,0.263,0.119,0.881,0,0,0.0
60,4.778,19.8563,7.3294,27.0414,-1.7781,-1.3788,1.6702,1.804,30.034,40.28,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3534,1.7,2.82,-0.4941,0,0,0,0.265,0.128,0.872,0,0,0.0
61,4.844,19.8203,7.3013,27.0748,-1.7979,-1.4044,1.6703,1.876,29.988,40.268,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3533,1.7,2.82,-0.5204,0,0,0,0.266,0.131,0.869,0,0,0.0
62,4.909,19.784,7.2728,27.1083,-1.8158,-1.4246,1.6714,1.949,29.942,40.256,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3533,1.7,2.82,-0.4734,0,0,0,0.267,0.134,0.866,0,0,0.0
63,4.975,19.7474,7.244,27.1417,-1.8308,-1.4422,1.6732,2.022,29.895,40.244,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7976,-1.3532,1.7,2.82,-0.5099,0,0,0,0.265,0.13,0.87,0,0,0.0
64,5.041,19.7105,7.2149,27.1752,-1.843,-1.4532,1.6754,2.096,29.848,40.232,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7976,-1.3532,1.7,2.82,-0.4703,0,0,0,0.263,0.127,0.873,0,0,0.0
65,5.107,19.6735,7.1857,27.2088,-1.8523,-1.4613,1.678,2.169,29.801,40.219,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7977,-1.3531,1.7,2.82,-0.5076,0,0,0,0.261,0.129,0.871,0,0,0.0
66,5.173,19.6363,7.1564,27.2424,-1.8592,-1.4632,1.6802,2.246,29.754,40.207,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7977,-1.353,1.7,2.82,-0.4866,0,0,0,0.261,0.123,0.877,0,0,0.0
67,5.239,19.599,7.1272,27.276,-1.8639,-1.4626,1.6824,2.334,29.707,40.194,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.353,1.7,2.82,-0.5094,0,0,0,0.26,0.119,0.881,0,0,0.0
68,5.306,19.5617,7.098,27.3097,-1.8652,-1.458,1.6841,2.422,29.659,40.182,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.3529,1.7,2.82,-0.4904,0,0,0,0.26,0.119,0.881,0,0,0.0
69,5.373,19.5244,7.069,27.3434,-1.8645,-1.4516,1.6858,2.51,29.612,40.17,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.3529,1.7,2.82,-0.5246,0,0,0,0.261,0.122,0.878,0,0,0.0
70,5.441,19.4872,7.0401,27.3772,-1.8614,-1.4423,1.687,2.597,29.565,40.158,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.4742,0,0,0,0.258,0.126,0.874,0,0,0.0
71,5.508,19.4501,7.0115,27.4109,-1.8564,-1.4331,1.688,2.685,29.518,40.147,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.5134,0,0,0,0.26,0.128,0.872,0,0,0.0
72,5.575,19.4131,6.9831,27.4447,-1.8493,-1.4202,1.6885,2.771,29.471,40.135,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.5042,0,0,0,0.259,0.128,0.872,0,0,0.0
73,5.642,19.3763,6.9549,27.4785,-1.8404,-1.4071,1.6886,2.858,29.425,40.124,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.5085,0,0,0,0.261,0.119,0.881,0,0,0.0
74,5.709,19.3396,6.927,27.5122,-1.8331,-1.3935,1.6887,2.943,29.379,40.113,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3527,1.7,2.82,-0.4986,0,0,0,0.26,0.117,0.883,0,0,0.0
75,5.776,19.3032,6.8994,27.546,-1.8235,-1.3799,1.6884,3.029,29.333,40.103,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3527,1.7,2.82,-0.5035,0,0,0,0.261,0.117,0.883,0,0,0.0
76,5.844,19.2669,6.8721,27.5798,-1.8151,-1.3658,1.6883,3.114,29.288,40.093,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3527,1.7,2.82,-0.4923,0,0,0,0.259,0.117,0.883,0,0,0.0
77,5.911,19.2308,6.8451,27.6135,-1.8041,-1.3519,1.6879,3.215,29.243,40.083,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3527,1.7,2.82,-0.5268,0,0,0,0.262,0.117,0.883,0,0,0.0
78,5.978,19.1949,6.8183,27.6473,-1.7939,-1.3376,1.6878,3.393,29.198,40.073,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3527,1.7,2.82,-0.4751,0,0,0,0.262,0.122,0.878,0,0,0.0
79,6.045,19.1592,6.7918,27.6811,-1.7843,-1.326,1.6877,3.57,29.153,40.064,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.5141,0,0,0,0.263,0.124,0.876,0,0,0.0
80,6.115,19.1237,6.7656,27.7148,-1.7748,-1.3133,1.6875,3.746,29.109,40.055,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.4755,0,0,0,0.264,0.124,0.876,0,0,0.0
81,6.185,19.0884,6.7395,27.7486,-1.766,-1.3027,1.6875,3.92,29.065,40.046,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.5142,0,0,0,0.265,0.128,0.872,0,0,0.0
82,6.255,19.0532,6.7137,27.7823,-1.758,-1.2917,1.6877,4.052,29.022,40.038,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7979,-1.3528,1.7,2.82,-0.4664,0,0,0,0.266,0.128,0.872,0,0,0.0
83,6.325,19.0182,6.688,27.8161,-1.7514,-1.2835,1.6878,4.171,28.978,40.03,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.3529,1.7,2.82,-0.5044,0,0,0,0.268,0.131,0.869,0,0,0.0
84,6.395,18.9833,6.6625,27.8498,-1.7455,-1.2746,1.688,4.29,28.935,40.022,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.3529,1.7,2.82,-0.4628,0,0,0,0.268,0.125,0.875,0,0,0.0
85,6.465,18.9485,6.6371,27.8836,-1.7408,-1.2684,1.6883,4.409,28.892,40.014,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7978,-1.353,1.7,2.82,-0.5002,0,0,0,0.271,0.13,0.87,0,0,0.0
86,6.559,18.9138,6.6119,27.9174,-1.7363,-1.2618,1.6886,4.527,28.849,40.007,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7977,-1.353,1.7,2.82,-0.4504,0,0,0,0.27,0.125,0.875,0,0,0.0
87,6.653,18.8791,6.5867,27.9511,-1.7327,-1.2582,1.6889,4.644,28.806,39.999,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7977,-1.353,1.7,2.82,-0.4872,0,0,0,0.273,0.123,0.877,0,0,0.0
88,6.747,18.8445,6.5617,27.9849,-1.7293,-1.2538,1.6892,4.762,28.764,39.992,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7977,-1.3531,1.652,2.7913,-0.4407,0,0,0,0.271,0.126,0.874,0,0,0.0
89,6.841,18.81,6.5366,28.0184,-1.7267,-1.2518,1.6716,4.879,28.721,39.984,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7976,-1.3531,1.604,2.7632,-0.4749,0,0,0,0.272,0.129,0.871,0,0,0.0
90,6.935,18.7755,6.5116,28.0512,-1.7243,-1.249,1.6428,4.995,28.678,39.977,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7976,-1.3532,1.556,2.7356,-0.4592,0,0,0,0.274,0.128,0.872,0,0,0.0
91,7.029,18.741,6.4867,28.0833,-1.7231,-1.248,1.6071,5.148,28.636,39.969,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7976,-1.3532,1.508,2.7086,-0.4652,0,0,0,0.274,0.126,0.874,0,0,0.0
92,7.124,18.7066,6.4617,28.1147,-1.7218,-1.248,1.5672,5.346,28.593,39.96,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3533,1.46,2.6822,-0.4563,0,0,0,0.276,0.132,0.868,0,0,0.0
93,7.215,18.6722,6.4367,28.1452,-1.7222,-1.2497,1.5246,5.543,28.551,39.951,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3533,1.412,2.6564,-0.4391,0,0,0,0.275,0.13,0.87,0,0,0.0
94,7.307,18.6377,6.4117,28.1748,-1.7224,-1.2526,1.4802,5.74,28.508,39.941,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7975,-1.3534,1.364,2.6312,-0.446,0,0,0,0.277,0.135,0.865,0,0,0.0
95,7.399,18.6032,6.3866,28.2035,-1.7251,-1.256,1.4343,5.936,28.466,39.931,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3534,1.316,2.6066,-0.4232,0,0,0,0.276,0.133,0.867,0,0,0.0
96,7.491,18.5686,6.3613,28.2312,-1.728,-1.2605,1.3879,6.132,28.423,39.92,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3535,1.268,2.5827,-0.4317,0,0,0,0.278,0.137,0.863,0,0,0.0
97,7.582,18.534,6.3361,28.2581,-1.7323,-1.265,1.341,6.327,28.38,39.908,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7974,-1.3535,1.22,2.5595,-0.4124,0,0,0,0.277,0.139,0.861,0,0,0.0
98,7.676,18.4993,6.3106,28.2839,-1.7358,-1.2702,1.2938,6.522,28.337,39.896,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7973,-1.3535,1.172,2.5369,-0.4218,0,0,0,0.278,0.131,0.869,0,0,0.0
99,7.771,18.4645,6.2851,28.3089,-1.741,-1.2751,1.2461,6.697,28.294,39.883,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7973,-1.3536,1.124,2.5151,-0.4015,0,0,0,0.277,0.134,0.866,0,0,0.0
100,7.866,18.4295,6.2595,28.3328,-1.7458,-1.2805,1.1981,6.812,28.25,39.869,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7973,-1.3536,1.076,2.494,-0.4133,0,0,0,0.277,0.132,0.868,0,0,0.0
101,7.969,18.3945,6.2338,28.3558,-1.7519,-1.2855,1.1497,6.926,28.207,39.854,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7973,-1.3537,1.028,2.4737,-0.3913,0,0,0,0.276,0.128,0.872,0,0,0.0
102,8.073,18.3594,6.208,28.3779,-1.7573,-1.2909,1.1023,7.04,28.163,39.839,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7972,-1.3537,0.98,2.4542,-0.4071,0,0,0,0.277,0.134,0.866,0,0,0.0
103,8.176,18.3241,6.1821,28.3989,-1.7637,-1.2957,1.0547,7.153,28.12,39.823,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7972,-1.3537,0.932,2.4354,-0.3905,0,0,0,0.276,0.134,0.866,0,0,0.0
104,8.278,18.2887,6.1561,28.4191,-1.7688,-1.3009,1.007,7.265,28.076,39.807,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7972,-1.3537,0.884,2.4174,-0.4069,0,0,0,0.278,0.131,0.869,0,0,0.0
