step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
40,2.501,9.3959,2.7767,4.6258,-1.4012,-0.3191,1.6932,0.79,15.359,15.984,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.5715,-0.7648,1.7,2.4381,-0.6856,0,0,0,0.582,0.224,0.776,0,0,0.0,6,SEARCH_PHASE,-1.4012,-0.3191,13.0572,8.0882
41,2.563,9.3674,2.7695,4.6597,-1.4252,-0.3616,1.6973,0.824,15.331,15.967,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.6025,-0.8014,1.7,2.4699,-0.6378,0,0,0,0.58,0.23,0.77,0,0,0.0,6,SEARCH_PHASE,-1.4252,-0.3616,13.0287,8.0809
42,2.624,9.3384,2.7613,4.6937,-1.4487,-0.4078,1.6991,0.858,15.302,15.949,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.6334,-0.8381,1.7,2.5021,-0.6714,0,0,0,0.584,0.229,0.771,0,0,0.0,6,SEARCH_PHASE,-1.4487,-0.4078,12.9997,8.0728
43,2.689,9.3089,2.7523,4.7277,-1.4728,-0.4538,1.6999,0.892,15.273,15.93,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.6642,-0.875,1.7,2.5348,-0.6238,0,0,0,0.581,0.226,0.774,0,0,0.0,6,SEARCH_PHASE,-1.4728,-0.4538,12.9703,8.0637
44,2.752,9.279,2.7422,4.7617,-1.4969,-0.5032,1.6995,4.762,15.242,15.91,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.6949,-0.9119,1.7,2.5679,-0.6582,0,0,0,0.584,0.225,0.775,0,0,0.0,6,SEARCH_PHASE,-1.4969,-0.5032,12.9403,8.0536
45,2.814,9.2486,2.7312,4.7957,-1.5218,-0.5522,1.6991,4.796,15.21,15.889,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.7255,-0.9489,1.7,2.6015,-0.6109,0,0,0,0.581,0.223,0.777,0,0,0.0,6,SEARCH_PHASE,-1.5218,-0.5522,12.9099,8.0426
46,2.877,9.2176,2.7191,4.8296,-1.547,-0.6042,1.6974,4.83,15.177,15.868,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.7559,-0.986,1.7,2.6354,-0.6412,0,0,0,0.581,0.221,0.779,0,0,0.0,6,SEARCH_PHASE,-1.547,-0.6042,12.8789,8.0305
47,2.938,9.1862,2.706,4.8635,-1.5731,-0.6554,1.6958,4.864,15.144,15.846,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.7862,-1.0233,1.7,2.6697,-0.5939,0,0,0,0.576,0.218,0.782,0,0,0.0,6,SEARCH_PHASE,-1.5731,-0.6554,12.8475,8.0174
48,3.002,9.1542,2.6918,4.8974,-1.6001,-0.7089,1.6935,4.897,15.109,15.823,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.8163,-1.0606,1.7,2.7044,-0.6163,0,0,0,0.575,0.217,0.783,0,0,0.0,6,SEARCH_PHASE,-1.6001,-0.7089,12.8155,8.0032
49,3.066,9.1216,2.6766,4.9313,-1.6287,-0.7608,1.6917,4.931,15.074,15.799,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.8462,-1.0982,1.7,2.7394,-0.5696,0,0,0,0.569,0.213,0.787,0,0,0.0,6,SEARCH_PHASE,-1.6287,-0.7608,12.7829,7.988
